,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1609,componenti principali
2,"Energia,  Ric con fibra", kJ,1609,componenti principali
3,"Energia,  ricalcolata", kcal,387,componenti principali
4,"Energia,  Ric con fibra", kcal,387,componenti principali
5,Proteine totali, g,"33,5",componenti principali
6,   Proteine animali, g,"33,5",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"28,1",componenti principali
9,   Lipidi animali, g,"28,1",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,91,componenti principali
12,Carboidrati disponibili (MSE), g,tr,componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,tr,componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"30,4",componenti principali
18,Ferro, mg,"0,7",minerali ed elementi in traccia
19,Calcio, mg,1159,minerali ed elementi in traccia
20,Sodio, mg,556,minerali ed elementi in traccia
21,Potassio, mg,102,minerali ed elementi in traccia
22,Fosforo, mg,678,minerali ed elementi in traccia
23,Zinco, mg,"4,00",minerali ed elementi in traccia
24,Magnesio, mg,43,minerali ed elementi in traccia
25,Rame, mg,"0,83",minerali ed elementi in traccia
26,Selenio, µg,"12,0",minerali ed elementi in traccia
27,Cloro, mg,834,minerali ed elementi in traccia
28,Iodio, µg,36,minerali ed elementi in traccia
29,Manganese, mg,"0,02",minerali ed elementi in traccia
30,Zolfo, mg,250,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,03",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,37",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"0,05",vitamine idrosolubili
35,Vitamina B6, mg,"0,11",vitamine idrosolubili
36,Folati totali, µg,5,vitamine idrosolubili
37,Acido pantotenico, mg,"0,32",vitamine idrosolubili
38,Biotina, µg,"23,0",vitamine idrosolubili
39,Vitamina B12, µg,"4,2",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,298,retinolo equivalente
41,   Retinolo, µg,278,retinolo equivalente
42,   ß-carotene eq., µg,118,retinolo equivalente
43,Vitamina E (ATE), mg,"0,68",retinolo equivalente
44,Vitamina D, µg,"0,50",retinolo equivalente
45,Acidi grassi saturi totali, g,"18,54",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"2,98",acidi grassi
47,Acido laurico, g,"1,04",acidi grassi
48,Acido miristico, g,"3,04",acidi grassi
49,Acido palmitico, g,"8,04",acidi grassi
50,Acido stearico, g,"3,07",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"8,81",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,64",acidi grassi
56,Acido oleico, g,"8,16",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,79",acidi grassi
60,Acido linoleico, g,"0,38",acidi grassi
61,Acido linolenico, g,"0,42",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,320,aminoacidi
67,Treonina, mg,1100,aminoacidi
68,Isoleucina, mg,1280,aminoacidi
69,Leucina, mg,2880,aminoacidi
70,Lisina, mg,2460,aminoacidi
71,Metionina, mg,1030,aminoacidi
72,Cistina, mg,200,aminoacidi
73,Fenilalanina, mg,1303,aminoacidi
74,Tirosina, mg,1750,aminoacidi
75,Valina, mg,1360,aminoacidi
76,Arginina, mg,810,aminoacidi
77,Istidina, mg,920,aminoacidi
78,Alanina, mg,940,aminoacidi
79,Acido aspartico, mg,2260,aminoacidi
80,Acido glutammico, mg,6030,aminoacidi
81,Glicina, mg,700,aminoacidi
82,Prolina, mg,3560,aminoacidi
83,Serina, mg,1860,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,tr,zuccheri
