,components,unit,value,section
0,Parte edibile, %,66,componenti principali
1,"Energia,  ricalcolata", kJ,451,componenti principali
2,"Energia,  Ric con fibra", kJ,451,componenti principali
3,"Energia,  ricalcolata", kcal,107,componenti principali
4,"Energia,  Ric con fibra", kcal,107,componenti principali
5,Proteine totali, g,"18,5",componenti principali
6,   Proteine animali, g,"18,5",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"3,7",componenti principali
9,   Lipidi animali, g,"3,7",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,88,componenti principali
12,Carboidrati disponibili (MSE), g,"0,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"0,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"77,0",componenti principali
18,Ferro, mg,"1,0",minerali ed elementi in traccia
19,Calcio, mg,13,minerali ed elementi in traccia
20,Sodio, mg,86,minerali ed elementi in traccia
21,Potassio, mg,355,minerali ed elementi in traccia
22,Fosforo, mg,110,minerali ed elementi in traccia
23,Zinco, mg,"1,90",minerali ed elementi in traccia
24,Magnesio, mg,23,minerali ed elementi in traccia
25,Rame, mg,"0,16",minerali ed elementi in traccia
26,Selenio, µg,"10,0",minerali ed elementi in traccia
27,Cloro, mg,110,minerali ed elementi in traccia
28,Iodio, µg,6,minerali ed elementi in traccia
29,Manganese, mg,"0,01",minerali ed elementi in traccia
30,Zolfo, mg,140,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,14",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,22",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"5,60",vitamine idrosolubili
35,Vitamina B6, mg,"0,28",vitamine idrosolubili
36,Folati totali, µg,9,vitamine idrosolubili
37,Acido pantotenico, mg,"1,09",vitamine idrosolubili
38,Biotina, µg,"3,0",vitamine idrosolubili
39,Vitamina B12, µg,"1,0",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,tr,retinolo equivalente
41,   Retinolo, µg,tr,retinolo equivalente
42,   ß-carotene eq., µg,0,retinolo equivalente
43,Vitamina E (ATE), mg,"0,17",retinolo equivalente
44,Vitamina D, µg,"0,10",retinolo equivalente
45,Acidi grassi saturi totali, g,"1,08",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
47,Acido laurico, g,"0,00",acidi grassi
48,Acido miristico, g,"0,07",acidi grassi
49,Acido palmitico, g,"0,58",acidi grassi
50,Acido stearico, g,"0,43",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"1,06",acidi grassi
54,Acido miristoleico, g,"0,04",acidi grassi
55,Acido palmitoleico, g,"0,18",acidi grassi
56,Acido oleico, g,"0,83",acidi grassi
57,Acidi eicosenoico, g,"0,01",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,98",acidi grassi
60,Acido linoleico, g,"0,53",acidi grassi
61,Acido linolenico, g,"0,03",acidi grassi
62,Acido arachidonico, g,"0,21",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,02",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,05",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,14",acidi grassi
66,Triptofano, mg,204,aminoacidi
67,Treonina, mg,892,aminoacidi
68,Isoleucina, mg,953,aminoacidi
69,Leucina, mg,1526,aminoacidi
70,Lisina, mg,1658,aminoacidi
71,Metionina, mg,581,aminoacidi
72,Cistina, mg,233,aminoacidi
73,Fenilalanina, mg,759,aminoacidi
74,Tirosina, mg,638,aminoacidi
75,Valina, mg,988,aminoacidi
76,Arginina, mg,1212,aminoacidi
77,Istidina, mg,542,aminoacidi
78,Alanina, mg,1141,aminoacidi
79,Acido aspartico, mg,1778,aminoacidi
80,Acido glutammico, mg,2738,aminoacidi
81,Glicina, mg,960,aminoacidi
82,Prolina, mg,786,aminoacidi
83,Serina, mg,838,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"0,0",zuccheri
