,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,617,componenti principali
2,"Energia,  Ric con fibra", kJ,617,componenti principali
3,"Energia,  ricalcolata", kcal,147,componenti principali
4,"Energia,  Ric con fibra", kcal,147,componenti principali
5,Proteine totali, g,"18,7",componenti principali
6,   Proteine animali, g,"18,7",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"7,9",componenti principali
9,   Lipidi animali, g,"7,9",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Carboidrati disponibili (MSE), g,"0,4",componenti principali
12,   Amido (MSE), g,"0,0",componenti principali
13,   Carboidrati solubili (MSE), g,"0,4",componenti principali
14,Fibra alimentare totale, g,"0,0",componenti principali
15,Alcol, g,"0,0",componenti principali
16,Acqua, g,"70,0",componenti principali
17,Ferro, mg,"8,0",minerali ed elementi in traccia
18,Calcio, mg,20,minerali ed elementi in traccia
19,Sodio, mg,67,minerali ed elementi in traccia
20,Potassio, mg,360,minerali ed elementi in traccia
21,Fosforo, mg,320,minerali ed elementi in traccia
22,Zinco, mg,"3,90",minerali ed elementi in traccia
23,Magnesio, mg,22,minerali ed elementi in traccia
24,Rame, mg,"0,06",minerali ed elementi in traccia
25,Selenio, µg,"17,0",minerali ed elementi in traccia
26,Cloro, mg,74,minerali ed elementi in traccia
27,Iodio, µg,5,minerali ed elementi in traccia
28,Manganese, mg,"0,01",minerali ed elementi in traccia
29,Zolfo, mg,190,minerali ed elementi in traccia
30,"Vitamina B1,  Tiamina", mg,"0,31",vitamine idrosolubili
31,"Vitamina B2,  Riboflavina", mg,"0,50",vitamine idrosolubili
32,Vitamina C, mg,9,vitamine idrosolubili
33,Niacina, mg,"5,70",vitamine idrosolubili
34,Vitamina B6, mg,"0,50",vitamine idrosolubili
35,Folati totali, µg,5,vitamine idrosolubili
36,Acido pantotenico, mg,"0,80",vitamine idrosolubili
37,Biotina, µg,"1,0",vitamine idrosolubili
38,Vitamina B12, µg,"10,0",vitamine idrosolubili
39,   Retinolo eq. (RE), µg,4550,retinolo equivalente
40,   Retinolo, µg,4526,retinolo equivalente
41,   ß-carotene eq., µg,140,retinolo equivalente
42,Vitamina E (ATE), mg,"0,13",retinolo equivalente
43,Vitamina D, µg,"0,00",retinolo equivalente
44,Acidi grassi saturi totali, g,"3,12",acidi grassi
45,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"0,00",acidi grassi
46,Acido laurico, g,"0,00",acidi grassi
47,Acido miristico, g,"0,20",acidi grassi
48,Acido palmitico, g,"2,24",acidi grassi
49,Acido stearico, g,"0,68",acidi grassi
50,Acido arachidico, g,"0,00",acidi grassi
51,Acido beenico, g,"0,00",acidi grassi
52,Acidi grassi monoinsaturi totali, g,"1,56",acidi grassi
53,Acido miristoleico, g,"0,00",acidi grassi
54,Acido palmitoleico, g,"0,17",acidi grassi
55,Acido oleico, g,"1,40",acidi grassi
56,Acidi eicosenoico, g,"0,00",acidi grassi
57,Acido erucico, g,"0,00",acidi grassi
58,Acidi grassi polinsaturi totali, g,"2,43",acidi grassi
59,Acido linoleico, g,"0,74",acidi grassi
60,Acido linolenico, g,"0,13",acidi grassi
61,Acido arachidonico, g,"0,00",acidi grassi
62,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
63,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
64,Altri acidi grassi polinsaturi, g,"1,56",acidi grassi
65,Triptofano, mg,181,aminoacidi
66,Treonina, mg,813,aminoacidi
67,Isoleucina, mg,954,aminoacidi
68,Leucina, mg,1567,aminoacidi
69,Lisina, mg,1644,aminoacidi
70,Metionina, mg,511,aminoacidi
71,Cistina, mg,211,aminoacidi
72,Fenilalanina, mg,788,aminoacidi
73,Tirosina, mg,635,aminoacidi
74,Valina, mg,1126,aminoacidi
75,Arginina, mg,1210,aminoacidi
76,Istidina, mg,526,aminoacidi
77,Alanina, mg,1167,aminoacidi
78,Acido aspartico, mg,1850,aminoacidi
79,Acido glutammico, mg,2948,aminoacidi
80,Glicina, mg,943,aminoacidi
81,Prolina, mg,805,aminoacidi
82,Serina, mg,760,aminoacidi
83,Glucosio, g,"0,4",zuccheri
84,Fruttosio, g,"0,0",zuccheri
85,Galattosio, g,"0,0",zuccheri
86,Saccarosio (MSE), g,"0,0",zuccheri
87,Maltosio (MSE), g,"0,0",zuccheri
88,Lattosio (MSE), g,"0,0",zuccheri
