,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1441,componenti principali
2,"Energia,  Ric con fibra", kJ,1441,componenti principali
3,"Energia,  ricalcolata", kcal,347,componenti principali
4,"Energia,  Ric con fibra", kcal,347,componenti principali
5,Proteine totali, g,"25,0",componenti principali
6,   Proteine animali, g,"25,0",componenti principali
7,   Proteine vegetali, g,"0,0",componenti principali
8,Lipidi totali, g,"26,6",componenti principali
9,   Lipidi animali, g,"26,6",componenti principali
10,   Lipidi vegetali, g,"0,0",componenti principali
11,Colesterolo, mg,101,componenti principali
12,Carboidrati disponibili (MSE), g,"2,0",componenti principali
13,   Amido (MSE), g,"0,0",componenti principali
14,   Carboidrati solubili (MSE), g,"2,0",componenti principali
15,Fibra alimentare totale, g,"0,0",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"41,0",componenti principali
18,Ferro, mg,"0,8",minerali ed elementi in traccia
19,Calcio, mg,850,minerali ed elementi in traccia
20,Sodio, mg,699,minerali ed elementi in traccia
21,Potassio, mg,108,minerali ed elementi in traccia
22,Fosforo, mg,521,minerali ed elementi in traccia
23,Zinco, mg,"3,40",minerali ed elementi in traccia
24,Magnesio, mg,40,minerali ed elementi in traccia
25,Rame, mg,"0,23",minerali ed elementi in traccia
26,Selenio, µg,"13,0",minerali ed elementi in traccia
27,Cloro, mg,990,minerali ed elementi in traccia
28,Iodio, µg,4,minerali ed elementi in traccia
29,Manganese, mg,"0,01",minerali ed elementi in traccia
30,Zolfo, mg,110,minerali ed elementi in traccia
31,"Vitamina B1,  Tiamina", mg,"0,02",vitamine idrosolubili
32,"Vitamina B2,  Riboflavina", mg,"0,32",vitamine idrosolubili
33,Vitamina C, mg,0,vitamine idrosolubili
34,Niacina, mg,"0,60",vitamine idrosolubili
35,Vitamina B6, mg,"0,07",vitamine idrosolubili
36,Folati totali, µg,10,vitamine idrosolubili
37,Acido pantotenico, mg,"0,48",vitamine idrosolubili
38,Biotina, µg,"2,2",vitamine idrosolubili
39,Vitamina B12, µg,"1,5",vitamine idrosolubili
40,   Retinolo eq. (RE), µg,363,retinolo equivalente
41,   Retinolo, µg,335,retinolo equivalente
42,   ß-carotene eq., µg,167,retinolo equivalente
43,Vitamina E (ATE), mg,"0,52",retinolo equivalente
44,Vitamina D, µg,"0,16",retinolo equivalente
45,Acidi grassi saturi totali, g,"15,74",acidi grassi
46,"Somma degli acidi butirrico,  caproico,  caprilico e caprico", g,"2,07",acidi grassi
47,Acido laurico, g,"0,46",acidi grassi
48,Acido miristico, g,"2,68",acidi grassi
49,Acido palmitico, g,"7,75",acidi grassi
50,Acido stearico, g,"2,78",acidi grassi
51,Acido arachidico, g,"0,00",acidi grassi
52,Acido beenico, g,"0,00",acidi grassi
53,Acidi grassi monoinsaturi totali, g,"6,79",acidi grassi
54,Acido miristoleico, g,"0,00",acidi grassi
55,Acido palmitoleico, g,"0,76",acidi grassi
56,Acido oleico, g,"6,04",acidi grassi
57,Acidi eicosenoico, g,"0,00",acidi grassi
58,Acido erucico, g,"0,00",acidi grassi
59,Acidi grassi polinsaturi totali, g,"0,76",acidi grassi
60,Acido linoleico, g,"0,49",acidi grassi
61,Acido linolenico, g,"0,26",acidi grassi
62,Acido arachidonico, g,"0,00",acidi grassi
63,Acido eicosapentaenoico (EPA), g,"0,00",acidi grassi
64,Acido decosaesaenoico (DHA), g,"0,00",acidi grassi
65,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
66,Triptofano, mg,299,aminoacidi
67,Treonina, mg,785,aminoacidi
68,Isoleucina, mg,1264,aminoacidi
69,Leucina, mg,2180,aminoacidi
70,Lisina, mg,1924,aminoacidi
71,Metionina, mg,734,aminoacidi
72,Cistina, mg,121,aminoacidi
73,Fenilalanina, mg,1239,aminoacidi
74,Tirosina, mg,1302,aminoacidi
75,Valina, mg,1601,aminoacidi
76,Arginina, mg,782,aminoacidi
77,Istidina, mg,644,aminoacidi
78,Alanina, mg,740,aminoacidi
79,Acido aspartico, mg,1610,aminoacidi
80,Acido glutammico, mg,5559,aminoacidi
81,Glicina, mg,441,aminoacidi
82,Prolina, mg,2353,aminoacidi
83,Serina, mg,1231,aminoacidi
84,Glucosio, g,"0,0",zuccheri
85,Fruttosio, g,"0,0",zuccheri
86,Galattosio, g,"0,0",zuccheri
87,Saccarosio (MSE), g,"0,0",zuccheri
88,Maltosio (MSE), g,"0,0",zuccheri
89,Lattosio (MSE), g,"2,0",zuccheri
