,components,unit,value,section
0,Parte edibile, %,100,componenti principali
1,"Energia,  ricalcolata", kJ,1742,componenti principali
2,"Energia,  Ric con fibra", kJ,1770,componenti principali
3,"Energia,  ricalcolata", kcal,410,componenti principali
4,"Energia,  Ric con fibra", kcal,417,componenti principali
5,Proteine totali, g,"11,3",componenti principali
6,   Proteine animali, g,"0,0",componenti principali
7,   Proteine vegetali, g,"11,3",componenti principali
8,Lipidi totali, g,"6,0",componenti principali
9,   Lipidi animali, g,"2,0",componenti principali
10,   Lipidi vegetali, g,"4,0",componenti principali
11,Colesterolo, mg,4,componenti principali
12,Carboidrati disponibili (MSE), g,"83,0",componenti principali
13,   Amido (MSE), g,"80,8",componenti principali
14,   Carboidrati solubili (MSE), g,"2,2",componenti principali
15,Fibra alimentare totale, g,"3,5",componenti principali
16,Alcol, g,"0,0",componenti principali
17,Acqua, g,"4,0",componenti principali
18,Ferro, mg,"5,6",minerali ed elementi in traccia
19,Calcio, mg,55,minerali ed elementi in traccia
20,Sodio, mg,206,minerali ed elementi in traccia
21,Potassio, mg,140,minerali ed elementi in traccia
22,Fosforo, mg,124,minerali ed elementi in traccia
23,Zinco, mg,"2,01",minerali ed elementi in traccia
24,"Vitamina B1,  Tiamina", mg,"0,56",vitamine idrosolubili
25,"Vitamina B2,  Riboflavina", mg,"0,64",vitamine idrosolubili
26,Vitamina C, mg,0,vitamine idrosolubili
27,Niacina, mg,"7,20",vitamine idrosolubili
28,Vitamina B6, mg,"0,80",vitamine idrosolubili
29,Folati totali, µg,26,vitamine idrosolubili
30,   Retinolo eq. (RE), µg,0,retinolo equivalente
31,   Retinolo, µg,0,retinolo equivalente
32,   ß-carotene eq., µg,0,retinolo equivalente
33,Vitamina E (ATE), mg,"1,30",retinolo equivalente
34,Vitamina D, µg,"0,00",retinolo equivalente
35,Acidi grassi saturi totali, g,"0,83",acidi grassi
36,Acidi grassi monoinsaturi totali, g,"1,47",acidi grassi
37,Acido oleico, g,"1,43",acidi grassi
38,Acidi grassi polinsaturi totali, g,"2,40",acidi grassi
39,Acido linoleico, g,"2,27",acidi grassi
40,Acido linolenico, g,"0,13",acidi grassi
41,Altri acidi grassi polinsaturi, g,"0,00",acidi grassi
