,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,87.9,
3,Proteine (g):,1.7,
4,Lipidi(g):,3.8,
5,Colesterolo (mg):,,
6,Carboidrati disponibili (g):,4.5,
7,Amido (g):,3.1,
8,Zuccheri solubili (g):,1.1,
9,Fibra totale (g):,,
10,Fibra solubile (g):,,
11,Fibra insolubile (g):,,
12,Alcol (g):,0,
13,Energia (kcal):,58,
14,Energia (kJ):,242,
15,Sodio (mg):,460,
16,Potassio (mg):,41,
17,Ferro (mg):,0.4,
18,Calcio (mg):,27,
19,Fosforo (mg):,27,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,0.01,
25,Riboflavina (mg):,0.03,
26,Niacina (mg):,0.2,
27,Vitamina A retinolo eq. (µg):,0,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,,
