,0,1,2,3,4,5
1,"Note Alimento: Nome originale: ""Pigs, blood""",,,,,
2,Categoria merceologica: 10061 - frattaglie di maiale,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,AK,297,,
7,"Energia, ricalcolata, kJ",320,86,,,
8,"Energia, Ric con fibra, kJ",320,86,,,
9,"Energia, ricalcolata, kcal",75,86,,,
10,"Energia, Ric con fibra, kcal",75,86,,,
11,"Proteine totali, g",185,AK,297,,
12,"Proteine animali, g",185,AK,297,,
13,"Proteine vegetali, g",00,AK,297,,
14,"Lipidi totali, g",01,AK,297,,
15,"Lipidi animali, g",01,AK,297,,
16,"Lipidi vegetali, g",00,AK,297,,
17,"Colesterolo, mg",40,AK,297,,
18,"Carboidrati disponibili (MSE), g",01,AK,297,,
19,"Amido (MSE), g",00,87,,,
20,"Carboidrati solubili (MSE), g",01,87,,,
21,"Fibra alimentare totale, g",00,AK,297,,
22,"Alcol, g",00,AK,297,,
23,"Acqua, g",792,AK,297,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",420,AK,297,,
26,"Calcio, mg",6,AK,297,,
27,"Sodio, mg",207,AK,297,,
28,"Potassio, mg",174,AK,297,,
29,"Fosforo, mg",74,AK,297,,
30,"Zinco, mg",030,AK,297,,
31,"Magnesio, mg",9,AK,297,,
32,"Rame, mg",014,AK,297,,
33,"Selenio, µg",140,I,5378,2,"""Pig, blood"" acqua=81g, lip=0.4g, prot=16.6g, carb 0.1"
34,"Cloro, mg",262,AK,297,,
35,"Iodio, µg",5,Y,6910,2,"""Blood acqua"" 79,2, prot 18,5, lip 0,1, carb 0.1"
36,"Manganese, mg",680,AK,297,,
37,"Zolfo, mg",110,Y,6910,2,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",009,AK,297,,
40,"Vitamina B2, Riboflavina, mg",003,AK,297,,
41,"Vitamina C, mg",0,BL,5_378,2,
42,"Niacina, mg",060,BL,5_378,2,
43,"Vitamina B6, mg",001,BL,5_378,2,
44,"Folati totali, µg",4,I,5378,2,
45,"Vitamina B12, µg",06,BL,5_378,2,
46,VITAMINE LIPOSOLUBILI,,,,,
47,Retinolo equivalente,,,,,
48,"Retinolo eq. (RE), µg",30,AK,297,,
49,"Retinolo, µg",30,AK,297,,
50,"ß-carotene eq., µg",0,72,31298,,
51,"Vitamina E (ATE), mg",040,I,5378,2,espressa come alfa-tocoferolo
52,"Vitamina D, µg",010,I,5378,2,
53,ACIDI GRASSI,,,,,
54,"Acidi grassi saturi totali, g",002,BL,5_378,3A,"Sangue di suino lip 0.4AcGrSaturiTot0.07, SommaAcButirrico,caproico,caprilico,caprico0, AcLaurico0, AcMiristico0, AcPalmitico0.03, AcStearico0.04, AcArachidico0, AcBeenico-3, AcGrMonoinsaturiTot0.04, AcMiristoleico-3, AcPalmitoleico0.01, AcOleico0.03, AcEicosenoico-3, AcErucico-3, AcGrPolinstauriTot0.17, AcLinoleico0.09, AcLinolenico0.04, AcArachidonico0.02, AcEicosapentaenoico(EPA)0, AcDecosaesaenoico(DHA)0.01, AltriAcGrPolinsaturi0.01"
55,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,BL,5_378,3A,
56,"Acido laurico, g",000,BL,5_378,3A,
57,"Acido miristico, g",000,BL,5_378,3A,
58,"Acido palmitico, g",001,BL,5_378,3A,
59,"Acido stearico, g",001,BL,5_378,3A,
60,"Acido arachidico, g",000,BL,5_378,3A,
61,"Acidi grassi monoinsaturi totali, g",001,BL,5_378,3A,
62,"Acido palmitoleico, g",000,BL,5_378,3A,
63,"Acido oleico, g",001,BL,5_378,3A,
64,"Acidi grassi polinsaturi totali, g",004,BL,5_378,3A,
65,"Acido linoleico, g",002,BL,5_378,3A,
66,"Acido linolenico, g",001,BL,5_378,3A,
67,"Acido arachidonico, g",001,BL,5_378,3A,
68,"Acido eicosapentaenoico (EPA), g",000,BL,5_378,3A,
69,"Acido decosaesaenoico (DHA), g",000,BL,5_378,3A,
70,"Altri acidi grassi polinsaturi, g",000,86,,,
71,AMINOACIDI,,,,,
72,"Treonina, mg",1330,AK,266,3A,
73,"Isoleucina, mg",416,AK,266,3A,
74,"Leucina, mg",2910,AK,266,3A,
75,"Lisina, mg",3399,AK,266,3A,
76,"Metionina, mg",811,AK,266,3A,
77,"Cistina, mg",187,AK,266,3A,
78,"Fenilalanina, mg",1497,AK,266,3A,
79,"Tirosina, mg",800,AK,266,3A,
80,"Valina, mg",2214,AK,266,3A,
81,"Arginina, mg",1299,AK,266,3A,
82,"Istidina, mg",1996,AK,266,3A,
83,ZUCCHERI,,,,,
84,"Glucosio, g",01,87,,,
85,"Fruttosio, g",00,87,,,
86,"Galattosio, g",00,87,,,
87,"Saccarosio (MSE), g",00,87,,,
88,"Maltosio (MSE), g",00,87,,,
89,"Lattosio (MSE), g",00,87,,,
