,0,1,2,3,4,5
1,"Note Alimento: Nota AO/508100: Le foglie contengono mediamente 3.5g/100g (s.s.) di caffeina, una bustina monodose contine circa 2g di foglie. La bevanda ottenuta con 140ml di acqua bollente contiene a seconda del tempo d'infusione (da 1 a 5 min) un contenuto di caffeina che va da 14 a 35mg.",,,,,
2,Categoria merceologica: 18001 - tè (anche deteinato e solubile),,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,02,3012,,
7,"Energia, ricalcolata, kJ",455,86,,,
8,"Energia, Ric con fibra, kJ",813,86,,,
9,"Energia, ricalcolata, kcal",108,86,,,
10,"Energia, Ric con fibra, kcal",197,86,,,
11,"Proteine totali, g",19.6,02,3012,,
12,"Proteine animali, g",0.0,02,3012,,
13,"Proteine vegetali, g",19.6,02,3012,,
14,"Lipidi totali, g",2.0,02,3012,,
15,"Lipidi animali, g",0.0,02,3012,,
16,"Lipidi vegetali, g",2.0,02,3012,,
17,"Colesterolo, mg",0,02,3012,,
18,"Carboidrati disponibili (MSE), g",3.0,02,3012,,
19,"Amido (MSE), g",tr,05,876,6,"""Tea indian"" acqu 9.3, prot 19.6, lip 2, GD 3"
20,"Carboidrati solubili (MSE), g",3.0,05,876,6,
21,"Fibra alimentare totale, g",44.7,09,845,2,"""Parsley, dried"" acqua=9g, prot=15.8g, GD=14.5g"
22,"Alcol, g",0.0,02,3012,,
23,"Acqua, g",9.3,02,3012,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",15.2,02,3012,,
26,"Calcio, mg",430,02,3012,,
27,"Sodio, mg",45,02,3012,,
28,"Potassio, mg",2160,02,3012,,
29,"Fosforo, mg",630,02,3012,,
30,"Zinco, mg",3.00,05,876,6,
31,"Magnesio, mg",250,05,876,6,
32,"Rame, mg",1.60,05,876,6,
33,"Selenio, µg",5.4,05,876,6,
34,"Cloro, mg",52,05,876,6,
35,"Iodio, µg",11,AP,,6,"""Tea (black tea) acqua 7.64, prot 25.4, lip 4.73"
36,"Manganese, mg",73.00,AP,,6,
37,"Zolfo, mg",180,05,876,6,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",0.14,05,876,6,
40,"Vitamina B2, Riboflavina, mg",1.20,05,876,6,
41,"Vitamina C, mg",tr,05,876,6,
42,"Niacina, mg",7.50,05,876,6,
43,"Vitamina B6, mg",0.25,AP,,6,
44,"Folati totali, µg",4,M,173,2,"""Tea instant powder"" acqua 8.3, prot tr, lip tr"
45,"Acido pantotenico, mg",1.30,05,876,6,
46,"Biotina, µg",1.0,M,173,2,
47,"Vitamina B12, µg",0.0,05,876,6,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",tr,05,876,3B,
51,"Retinolo, µg",0,05,876,6,
52,"ß-carotene eq., µg",tr,05,876,6,
53,"Vitamina E (ATE), mg",0.00,AN,14366,2,"""Tea instant, unsweetened, powder"" acqua 5.3, prot 11.7. Lip 0.4"
54,"Vitamina D, µg",0.00,05,876,6,
55,ACIDI GRASSI,,,,,
56,"Acidi grassi saturi totali, g",0.57,DA,14355,3A,"""Tea, brewed, prepared with tap water"" acqua 99.7, prot 0, lip 0"
57,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",0.00,DA,14355,3A,
58,"Acido laurico, g",0.00,DA,14355,3A,
59,"Acido miristico, g",0.00,DA,14355,3A,
60,"Acido palmitico, g",0.29,DA,14355,3A,
61,"Acido stearico, g",0.00,DA,14355,3A,
62,"Acido arachidico, g",0.00,87,,,
63,"Acido beenico, g",0.00,87,,,
64,"Acidi grassi monoinsaturi totali, g",0.29,DA,14355,3A,
65,"Acido miristoleico, g",0.00,87,,,
66,"Acido palmitoleico, g",0.00,DA,14355,3A,
67,"Acido oleico, g",0.00,DA,14355,3A,
68,"Acidi eicosenoico, g",0.00,DA,14355,3A,
69,"Acido erucico, g",0.00,DA,14355,3A,
70,"Acidi grassi polinsaturi totali, g",1.14,DA,14355,3A,
71,"Acido linoleico, g",0.29,DA,14355,3A,
72,"Acido linolenico, g",0.86,DA,14355,3A,
73,"Acido arachidonico, g",0.00,DA,14355,3A,
74,"Acido eicosapentaenoico (EPA), g",0.00,DA,14355,3A,
75,"Acido decosaesaenoico (DHA), g",0.00,DA,14355,3A,
76,"Altri acidi grassi polinsaturi, g",0.00,86,,,
77,ZUCCHERI,,,,,
78,"Glucosio, g",0.4,AP,,3B,gluc=100mg
79,"Fruttosio, g",2.6,AP,,3B,frut=700mg
80,"Galattosio, g",0.0,AP,,3B,
81,"Saccarosio (MSE), g",0.0,AP,,3B,
82,"Maltosio (MSE), g",0.0,AP,,3B,
83,"Lattosio (MSE), g",0.0,AP,,3B,
