0,1,2
Calorie,kcal,292.0
Calorie,kj,1222.0
Grassi,g,4.8
Carboidrati,g,52.7
Proteine,g,9.2
Fibre,g,4.3
Zuccheri,g,8.84
Acqua,g,31.2
Ceneri,g,2.1
Minerali,,
Calcio,mg,72.0
Sodio,mg,651.0
Fosforo,mg,137.0
Potassio,mg,154.0
Ferro,mg,2.94
Magnesio,mg,41.0
Zinco,mg,1.11
Rame,mg,0.22699999999999998
Manganese,mg,1.022
Selenio,mcg,26.7
Vitamine,,
Retinolo (Vit. A),mcg,5.0
"Vitamina A, IU",IU,15.0
"Vitamina A, RAE",mcg_RAE,5.0
Tiamina (Vit. B1),mg,0.34700000000000003
Riboflavina (Vit. B2),mg,0.235
Niacina (Vit. B3),mg,3.068
Acido Pantotenico (Vit. B5),mg,0.24100000000000002
Piridossina (Vit. B6),mg,0.067
Acido folico (Vit. B9 o M o Folacina),mcg,32.0
Folato alimentare,mcg,21.0
"Folato, DFE",mcg_DFE,75.0
"Folati, totali",mcg,53.0
Cobalamina (Vit. B12),mcg,0.02
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.3
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.53
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,1.7
Colina totale (Vit. J),mg,15.9
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,75.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.715
"Acidi grassi, polinsaturi",g,1.85
"Acidi grassi, saturi",g,0.764
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.006
14:0,g,0.006999999999999999
16:0,g,0.573
18:0,g,0.161
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.025
18:1 indifferenziato,g,1.69
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,1.742
18:3 indifferenziato,g,0.10800000000000001
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.5489999999999999
Acido glutammico,g,2.623
Alanina,g,0.35700000000000004
Arginina,g,0.429
Cistina,g,0.226
Fenilalanina,g,0.45
Glicina,g,0.37200000000000005
Isoleucina,g,0.353
Istidina,g,0.20199999999999999
Leucina,g,0.6609999999999999
Lisina,g,0.294
Metionina,g,0.166
Prolina,g,0.8320000000000001
Serina,g,0.44299999999999995
Tirosina,g,0.28600000000000003
Treonina,g,0.268
Triptofano,g,0.126
Valina,g,0.428
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
