,0,1,2,3,4,5
1,"Note Alimento: RICETTA: 90g di frutta+10g di zucchero. Per tutti i nutrienti: Apples, cooking, stewed without sugar L/05; Pears, average, stewed without sugar L/195; Prunes, stewed without sugar L/235. ACIDI GRASSI e AMINOACIDI: Apples, dried sulfured, stewed, without added sugar DI/09012; Pears, dried, sulfured, stewed, without added sugar DI/09260; Plums, dried (prunes), stewed, without added sugar DI/09292. ZUCCHERI: Apples, cooking, stewed without sugar L/05; Pears, average, stewed without sugar L/195; Plums, dried (prunes), stewed, without added sugar DI/09292",,,,,
2,Categoria merceologica: 4002 - frutta cotta e conservata in scatola,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,89,,,
7,"Energia, ricalcolata, kJ",362,86,,,
8,"Energia, Ric con fibra, kJ",377,86,,,
9,"Energia, ricalcolata, kcal",85,86,,,
10,"Energia, Ric con fibra, kcal",89,86,,,
11,"Proteine totali, g",06,89,,,
12,"Proteine animali, g",00,89,,,
13,"Proteine vegetali, g",06,89,,,
14,"Lipidi totali, g",02,89,,,
15,"Lipidi animali, g",00,89,,,
16,"Lipidi vegetali, g",02,89,,,
17,"Colesterolo, mg",0,89,,,
18,"Carboidrati disponibili (MSE), g",215,89,,,
19,"Amido (MSE), g",00,89,,,
20,"Carboidrati solubili (MSE), g",215,89,,,
21,"Fibra alimentare totale, g",19,89,,,
22,"Alcol, g",00,89,,,
23,"Acqua, g",702,89,,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",06,89,,,
26,"Calcio, mg",10,89,,,
27,"Sodio, mg",4,89,,,
28,"Potassio, mg",216,89,,,
29,"Fosforo, mg",18,89,,,
30,"Zinco, mg",013,89,,,
31,"Magnesio, mg",7,89,,,
32,"Rame, mg",006,89,,,
33,"Selenio, µg",03,89,,,
34,"Cloro, mg",1,89,,,
35,"Iodio, µg",0,89,,,
36,"Manganese, mg",003,89,,,
37,"Zolfo, mg",5,89,,,
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",002,89,,,
40,"Vitamina B2, Riboflavina, mg",003,89,,,
41,"Vitamina C, mg",5,89,,,
42,"Niacina, mg",024,89,,,
43,"Vitamina B6, mg",005,89,,,
44,"Folati totali, µg",0,89,,,
45,"Acido pantotenico, mg",007,89,,,
46,"Biotina, µg",03,89,,,
47,"Vitamina B12, µg",00,89,,,
48,VITAMINE LIPOSOLUBILI,,,,,
49,Retinolo equivalente,,,,,
50,"Retinolo eq. (RE), µg",5,89,,,
51,"Retinolo, µg",0,89,,,
52,"ß-carotene eq., µg",33,89,,,
53,"Vitamina E (ATE), mg",013,89,,,
54,"Vitamina D, µg",000,89,,,
55,"Vitamina K, µg",1101,89,,,
56,ACIDI GRASSI,,,,,
57,"Acidi grassi saturi totali, g",002,89,,,
58,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,89,,,
59,"Acido laurico, g",000,89,,,
60,"Acido miristico, g",000,89,,,
61,"Acido palmitico, g",001,89,,,
62,"Acido stearico, g",tr,89,,,
63,"Acido arachidico, g",000,89,,,
64,"Acido beenico, g",000,89,,,
65,"Acidi grassi monoinsaturi totali, g",006,89,,,
66,"Acido miristoleico, g",000,89,,,
67,"Acido palmitoleico, g",tr,89,,,
68,"Acido oleico, g",006,89,,,
69,"Acidi eicosenoico, g",tr,89,,,
70,"Acido erucico, g",000,89,,,
71,"Acidi grassi polinsaturi totali, g",004,89,,,
72,"Acido linoleico, g",004,89,,,
73,"Acido linolenico, g",000,89,,,
74,"Acido arachidonico, g",000,89,,,
75,"Acido eicosapentaenoico (EPA), g",000,89,,,
76,"Acido decosaesaenoico (DHA), g",000,89,,,
77,"Altri acidi grassi polinsaturi, g",000,86,,,
78,AMINOACIDI,,,,,
79,"Triptofano, mg",10,89,,,
80,"Treonina, mg",11,89,,,
81,"Isoleucina, mg",37,89,,,
82,"Leucina, mg",20,89,,,
83,"Lisina, mg",8,89,,,
84,"Metionina, mg",9,89,,,
85,"Cistina, mg",5,89,,,
86,"Fenilalanina, mg",10,89,,,
87,"Tirosina, mg",8,89,,,
88,"Valina, mg",7,89,,,
89,"Arginina, mg",9,89,,,
90,"Istidina, mg",8,89,,,
91,"Alanina, mg",16,89,,,
92,"Acido aspartico, mg",115,89,,,
93,"Acido glutammico, mg",13,89,,,
94,"Glicina, mg",5,89,,,
95,"Prolina, mg",13,89,,,
96,"Serina, mg",9,89,,,
97,ZUCCHERI,,,,,
98,"Glucosio, g",42,89,,,
99,"Fruttosio, g",54,89,,,
100,"Galattosio, g",03,89,,,
101,"Saccarosio (MSE), g",118,89,,,
102,"Maltosio (MSE), g",00,89,,,
103,"Lattosio (MSE), g",00,89,,,
