0,1,2
Calorie,kcal,165.0
Calorie,kj,690.0
Grassi,g,3.57
Carboidrati,g,0.0
Proteine,g,31.02
Fibre,g,0.0
Zuccheri,g,0.0
Acqua,g,65.26
Ceneri,g,1.06
Minerali,,
Calcio,mg,15.0
Sodio,mg,74.0
Fosforo,mg,228.0
Potassio,mg,256.0
Ferro,mg,1.04
Magnesio,mg,29.0
Zinco,mg,1.0
Rame,mg,0.049
Manganese,mg,0.017
Selenio,mcg,27.6
Vitamine,,
Retinolo (Vit. A),mcg,6.0
"Vitamina A, IU",IU,21.0
Betaina,mg,6.2
"Vitamina A, RAE",mcg_RAE,6.0
Tiamina (Vit. B1),mg,0.07
Riboflavina (Vit. B2),mg,0.114
Niacina (Vit. B3),mg,13.712
Acido Pantotenico (Vit. B5),mg,0.965
Piridossina (Vit. B6),mg,0.6
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,4.0
"Folato, DFE",mcg_DFE,4.0
"Folati, totali",mcg,4.0
Cobalamina (Vit. B12),mcg,0.34
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.1
Vitamina D3,mcg,0.1
Colecalcifenolo (Vit. D),IU,5.0
Alpha-tocoferolo (Vit. E),mg,0.27
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.3
Colina totale (Vit. J),mg,85.3
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,1.24
"Acidi grassi, polinsaturi",g,0.77
"Acidi grassi, saturi",g,1.01
Colesterolo,mg,85.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.01
14:0,g,0.03
16:0,g,0.69
18:0,g,0.25
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.15
18:1 indifferenziato,g,1.04
20:1,g,0.03
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.59
18:3 indifferenziato,g,0.03
18:4,g,0.0
20:4 indifferenziato,g,0.06
20:5 n-3,g,0.01
22:5 n-3,g,0.01
22:6 n-3,g,0.02
Aminoacidi,,
Acido aspartico,g,2.764
Acido glutammico,g,4.645
Alanina,g,1.692
Arginina,g,1.871
Cistina,g,0.397
Fenilalanina,g,1.2309999999999999
Glicina,g,1.524
Isoleucina,g,1.6380000000000001
Istidina,g,0.963
Leucina,g,2.3280000000000003
Lisina,g,2.635
Metionina,g,0.8590000000000001
Prolina,g,1.275
Serina,g,1.067
Tirosina,g,1.047
Treonina,g,1.31
Triptofano,g,0.36200000000000004
Valina,g,1.5390000000000001
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
