,0,1,2,3,4,5
1,"Note Alimento: Nome originale: ""Medium fat soft cheese"" (tipo Philadelphia light)",,,,,
2,Categoria merceologica: 7001 - formaggi e latticini,,,,,
3,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
4,Contenuti in 100 g / unità,,,,,
5,COMPONENTI PRINCIPALI,,,,,
6,"Parte edibile, %",100,08,169,,
7,"Energia, ricalcolata, kJ",743,86,,,
8,"Energia, Ric con fibra, kJ",742,86,,,
9,"Energia, ricalcolata, kcal",179,86,,,
10,"Energia, Ric con fibra, kcal",179,86,,,
11,"Proteine totali, g",92,08,169,,
12,"Proteine animali, g",92,08,169,,
13,"Proteine vegetali, g",00,08,169,,
14,"Lipidi totali, g",145,08,169,,
15,"Lipidi animali, g",145,08,169,,
16,"Lipidi vegetali, g",00,08,169,,
17,"Colesterolo, mg",42,08,169,,
18,"Carboidrati disponibili (MSE), g",31,08,169,,
19,"Amido (MSE), g",00,08,169,,
20,"Carboidrati solubili (MSE), g",31,08,169,,
21,"Fibra alimentare totale, g",00,08,169,,
22,"Alcol, g",00,08,169,,
23,"Acqua, g",695,08,169,,
24,MINERALI ed ELEMENTI IN TRACCIA,,,,,
25,"Ferro, mg",01,08,161,2,"""Full fat soft cheese"" acqua 58, prot 8,6, lip 31, GD=GS=Tr."
26,"Calcio, mg",110,08,161,2,
27,"Sodio, mg",330,08,161,2,
28,"Potassio, mg",150,08,161,2,
29,"Fosforo, mg",130,08,161,2,
30,"Zinco, mg",070,08,161,2,
31,"Magnesio, mg",9,08,161,2,
32,"Rame, mg",010,08,161,2,
33,"Selenio, µg",30,08,169,,
34,"Cloro, mg",600,08,161,2,
35,"Iodio, µg",29,08,142,2,"""Cheese spread plain"" acqua 53,3. Lip 22,8, prot 13,5, GD=4.4"
36,"Manganese, mg",tr,08,161,2,
37,"Zolfo, mg",110,08,174,2,"""Quark"" acqua 80,4, prot 14,6, lip tr"
38,VITAMINE IDROSOLUBILI,,,,,
39,"Vitamina B1, Tiamina, mg",003,08,161,2,
