0,1,2
Calorie,kcal,50.0
Calorie,kj,211.0
Grassi,g,0.21
Carboidrati,g,10.66
Proteine,g,1.46
Fibre,g,0.5
Zuccheri,g,0.03
Acqua,g,87.14
Ceneri,g,0.53
Minerali,,
Calcio,mg,89.0
Sodio,mg,129.0
Fosforo,mg,16.0
Potassio,mg,17.0
Ferro,mg,3.99
Magnesio,mg,5.0
Zinco,mg,0.13
Rame,mg,0.040999999999999995
Fluoro,mcg,94.6
Manganese,mg,0.001
Selenio,mcg,2.8
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,0.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.07
Riboflavina (Vit. B2),mg,0.027999999999999997
Niacina (Vit. B3),mg,0.585
Acido Pantotenico (Vit. B5),mg,0.07200000000000001
Piridossina (Vit. B6),mg,0.015
Acido folico (Vit. B9 o M o Folacina),mcg,12.0
Folato alimentare,mcg,5.0
"Folato, DFE",mcg_DFE,25.0
"Folati, totali",mcg,17.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.02
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,0.1
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,2.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.028999999999999998
"Acidi grassi, polinsaturi",g,0.115
"Acidi grassi, saturi",g,0.033
Colesterolo,mg,0.0
Fitosteroli,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.0
14:0,g,0.0
16:0,g,0.031
18:0,g,0.002
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.001
18:1 indifferenziato,g,0.027999999999999997
20:1,g,0.0
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.10300000000000001
18:3 indifferenziato,g,0.012
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.069
Acido glutammico,g,0.544
Alanina,g,0.051
Arginina,g,0.063
Cistina,g,0.033
Fenilalanina,g,0.079
Glicina,g,0.057
Isoleucina,g,0.064
Istidina,g,0.034
Leucina,g,0.111
Lisina,g,0.038
Metionina,g,0.027000000000000003
Prolina,g,0.179
Serina,g,0.083
Tirosina,g,0.047
Treonina,g,0.046
Triptofano,g,0.02
Valina,g,0.071
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
