0,1,2
Calorie,kcal,211.0
Calorie,kj,883.0
Grassi,g,11.07
Carboidrati,g,0.0
Proteine,g,26.05
Fibre,g,0.0
Zuccheri,g,0.0
Acqua,g,62.63
Ceneri,g,1.05
Minerali,,
Calcio,mg,19.0
Sodio,mg,53.0
Fosforo,mg,201.0
Potassio,mg,323.0
Ferro,mg,1.66
Magnesio,mg,22.0
Zinco,mg,4.67
Rame,mg,0.078
Manganese,mg,0.009000000000000001
Selenio,mcg,28.0
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,0.0
Betaina,mg,13.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.07
Riboflavina (Vit. B2),mg,0.126
Niacina (Vit. B3),mg,6.933
Acido Pantotenico (Vit. B5),mg,0.514
Piridossina (Vit. B6),mg,0.545
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,8.0
"Folato, DFE",mcg_DFE,8.0
"Folati, totali",mcg,8.0
Cobalamina (Vit. B12),mcg,1.53
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Alpha-tocoferolo (Vit. E),mg,0.4
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,1.4
Colina totale (Vit. J),mg,99.2
"Carotene, beta",mcg,0.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,0.0
Tocoferolo beta,mg,0.0
Tocoferolo gamma,mg,0.0
Tocoferolo delta,mg,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,5.481
"Acidi grassi, polinsaturi",g,0.363
"Acidi grassi, saturi",g,4.071000000000001
Colesterolo,mg,83.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.005
12:0,g,0.015
14:0,g,0.247
16:0,g,2.5860000000000003
18:0,g,1.218
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.353
18:1 indifferenziato,g,5.125
20:1,g,0.003
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.272
18:3 indifferenziato,g,0.051
18:4,g,0.0
20:4 indifferenziato,g,0.04
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,2.373
Acido glutammico,g,3.911
Alanina,g,1.584
Arginina,g,1.6840000000000002
Cistina,g,0.336
Fenilalanina,g,1.0290000000000001
Glicina,g,1.5859999999999999
Idrossiprolina,g,0.27399999999999997
Isoleucina,g,1.185
Istidina,g,0.831
Leucina,g,2.072
Lisina,g,2.201
Metionina,g,0.6779999999999999
Prolina,g,1.242
Serina,g,1.026
Tirosina,g,0.83
Treonina,g,1.041
Triptofano,g,0.171
Valina,g,1.2919999999999998
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
