,0,1,2,3,4,5
1,Categoria merceologica: 10010 - carne di bovino adulto/manzo/vitellone,,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,87,,,
6,"Energia, ricalcolata, kJ",608,86,,,
7,"Energia, Ric con fibra, kJ",608,86,,,
8,"Energia, ricalcolata, kcal",145,86,,,
9,"Energia, Ric con fibra, kcal",145,86,,,
10,"Proteine totali, g",205,AO,101120,,
11,"Proteine animali, g",205,AO,101120,,
12,"Proteine vegetali, g",00,AO,101120,,
13,"Lipidi totali, g",70,AO,101120,,
14,"Lipidi animali, g",70,AO,101120,,
15,"Lipidi vegetali, g",00,AO,101120,,
16,"Colesterolo, mg",66,86,,5,"""Bovino adulto, tagli anteriori"" da 59 a 72"
17,"Carboidrati disponibili (MSE), g",00,AO,101120,,
18,"Amido (MSE), g",00,AO,101120,,
19,"Carboidrati solubili (MSE), g",00,AO,101120,,
20,"Fibra alimentare totale, g",00,AO,101120,,
21,"Alcol, g",00,AO,101120,,
22,"Acqua, g",720,AO,101120,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",13,AO,101120,,
25,"Calcio, mg",10,AO,101120,,
26,"Sodio, mg",43,AO,101120,,
27,"Potassio, mg",291,AO,101120,,
28,"Fosforo, mg",180,AO,101120,,
29,"Zinco, mg",447,AO,101120,,
30,"Magnesio, mg",17,AO,101120,,
31,"Rame, mg",005,AO,101120,,
32,"Selenio, µg",170,AO,101170,2,"""Bovino adulto, filetto"" acqua 72.7, prot 20.5, lip 5.0"
33,"Cloro, mg",50,T,28,2,"""Beef fore rib, raw"" acqua 71.7, prot 21.5, lip 6.5"
34,"Iodio, µg",10,T,28,2,
35,"Manganese, mg",tr,T,28,2,
36,"Zolfo, mg",190,Y,6310,2,"""Beef outer, fillet"" acqua 71, prot 21, lip 5"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",010,AO,101120,,
39,"Vitamina B2, Riboflavina, mg",015,AO,101120,,
40,"Vitamina C, mg",0,AO,101120,,
41,"Niacina, mg",480,AO,101120,,
42,"Vitamina B6, mg",052,T,28,2,
43,"Folati totali, µg",15,T,28,2,
44,"Acido pantotenico, mg",074,T,28,2,
45,"Biotina, µg",10,T,28,2,
46,"Vitamina B12, µg",20,T,28,2,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",tr,AO,101120,,
50,"Retinolo, µg",tr,AO,101120,,
51,"ß-carotene eq., µg",tr,AO,101120,,
52,"Vitamina E (ATE), mg",014,T,28,2,
53,"Vitamina D, µg",050,T,28,2,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",220,AO,101120,,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",000,AO,101120,,
57,"Acido laurico, g",000,AO,101120,,
58,"Acido miristico, g",015,AO,101120,,
59,"Acido palmitico, g",114,AO,101120,,
60,"Acido stearico, g",079,AO,101120,,
61,"Acido arachidico, g",000,AO,101120,,
62,"Acido beenico, g",000,AO,101120,,
63,"Acidi grassi monoinsaturi totali, g",227,AO,101120,,
64,"Acido miristoleico, g",022,AO,101120,,
65,"Acido palmitoleico, g",015,AO,101120,,
66,"Acido oleico, g",154,AO,101120,,
67,"Acidi eicosenoico, g",000,AO,101120,,
68,"Acido erucico, g",017,AO,101120,,
69,"Acidi grassi polinsaturi totali, g",155,AO,101120,,
70,"Acido linoleico, g",077,AO,101120,,
71,"Acido linolenico, g",013,AO,101120,,
72,"Acido arachidonico, g",023,AO,101120,,
73,"Acido eicosapentaenoico (EPA), g",009,AO,101120,,
74,"Acido decosaesaenoico (DHA), g",009,AO,101120,,
75,"Altri acidi grassi polinsaturi, g",024,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",186,AO,101120,,
78,"Treonina, mg",842,AO,101120,,
79,"Isoleucina, mg",881,AO,101120,,
80,"Leucina, mg",1686,AO,101120,,
81,"Lisina, mg",1817,AO,101120,,
82,"Metionina, mg",563,AO,101120,,
83,"Cistina, mg",231,AO,101120,,
84,"Fenilalanina, mg",805,AO,101120,,
85,"Tirosina, mg",670,AO,101120,,
86,"Valina, mg",965,AO,101120,,
87,"Arginina, mg",1307,AO,101120,,
88,"Istidina, mg",717,AO,101120,,
89,"Alanina, mg",1286,AO,101120,,
90,"Acido aspartico, mg",1964,AO,101120,,
91,"Acido glutammico, mg",3410,AO,101120,,
92,"Glicina, mg",1245,AO,101120,,
93,"Prolina, mg",958,AO,101120,,
94,"Serina, mg",807,AO,101120,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",00,AO,101120,,
97,"Fruttosio, g",00,AO,101120,,
98,"Galattosio, g",00,AO,101120,,
99,"Saccarosio (MSE), g",00,AO,101120,,
100,"Maltosio (MSE), g",00,AO,101120,,
101,"Lattosio (MSE), g",00,AO,101120,,
