,0,1,2
1,Parte edibile (%):,100,
2,Acqua (g):,31.9,
3,Proteine (g):,26,
4,Lipidi(g):,33.1,
5,Colesterolo (mg):,90,
6,Carboidrati disponibili (g):,1.8,
7,Amido (g):,0,
8,Zuccheri solubili (g):,1.8,
9,Fibra totale (g):,0,
10,Fibra solubile (g):,0,
11,Fibra insolubile (g):,0,
12,Alcol (g):,0,
13,Energia (kcal):,409,
14,Energia (kJ):,1710,
15,Sodio (mg):,,
16,Potassio (mg):,,
17,Ferro (mg):,,
18,Calcio (mg):,900,
19,Fosforo (mg):,589,
20,Magnesio (mg):,,
21,Zinco (mg):,,
22,Rame (mg):,,
23,Selenio (µg):,,
24,Tiamina (mg):,,
25,Riboflavina (mg):,0.41,
26,Niacina (mg):,,
27,Vitamina A retinolo eq. (µg):,480,
28,Vitamina C (mg):,0,
29,Vitamina E (mg):,1.01,
