,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,68.00,,
2,Calorie,kcal,204.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,10.30,,20.19
5,Proteine animali,g,10.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,3.60,,6.60
8,Glucidi solubili,g,3.60,,
9,Amido,g,0.00,,
10,Lipidi totali,g,16.60,,73.21
11,Lipidi animali,g,16.60,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,11.24,,
14,Acido oleico,g,3.44,,
15,Monoinsaturi totali,g,4.02,,
16,Acido linoleico,g,0.27,,
17,Acido linolenico,g,0.27,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.54,,
20,Colesterolo,mg,42.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.60,,
23,Calcio,mg,239.00,29.88,
24,Sodio,mg,178.00,,
25,Potassio,mg,74.00,2.39,
26,Fosforo,mg,183.00,22.88,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.19,11.88,
31,Niacina (Vit. PP),mg,0.20,1.10,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,6.00,3.00,
34,Retinolo (equivalente),mcg,106.50,21.29,
35,Retinolo,mcg,98.00,,
36,Carotene,mcg,51.00,,
37,Vitamina D,mcg,0.11,1.10,
38,Vitamina E,mg,0.07,0.70,
