,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,70.00,,
2,Calorie,kcal,226.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,14.30,,25.75
5,Proteine animali,g,14.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.50,,2.53
8,Glucidi solubili,g,1.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,17.70,,71.72
11,Lipidi animali,g,17.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,5.89,,
14,Acido oleico,g,5.30,,
15,Monoinsaturi totali,g,5.58,,
16,Acido linoleico,g,4.64,,
17,Acido linolenico,g,4.64,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,9.28,,
20,Colesterolo,mg,107.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.80,,
23,Calcio,mg,106.00,13.25,
24,Sodio,mg,1426.00,,
25,Potassio,mg,179.00,5.77,
26,Fosforo,mg,134.00,16.75,
27,Zinco,mg,3.10,31.00,
28,Tiamina (Vit.B1),mg,0.04,2.84,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.18,11.25,
31,Niacina (Vit. PP),mg,4.10,22.49,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,8.00,4.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.20,2.00,
38,Vitamina E,mg,0.62,6.20,
