,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,80.00,,
2,Calorie,kcal,41.00,,
3,Fibra alimentare,g,2.30,,
4,Proteine totali,g,0.90,,8.91
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,0.90,,
7,Glucidi disponibili,g,8.40,,77.73
8,Glucidi solubili,g,8.40,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.60,,13.36
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.60,,
13,Lipidi saturi totali,g,0.11,,
14,Acido oleico,g,0.01,,
15,Monoinsaturi totali,g,0.01,,
16,Acido linoleico,g,0.27,,
17,Acido linolenico,g,0.27,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.54,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.50,,
23,Calcio,mg,14.00,1.75,
24,Sodio,mg,2.00,,
25,Potassio,mg,347.00,11.19,
26,Fosforo,mg,63.00,7.88,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.14,9.93,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.02,1.25,
31,Niacina (Vit. PP),mg,1.30,7.13,
32,Vitamina C,mg,5.00,8.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,5.00,4.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,30.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.01,0.10,
