,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,57.00,,
2,Calorie,kcal,268.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,17.50,,26.12
5,Proteine animali,g,17.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,22.00,,73.88
11,Lipidi animali,g,22.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,13.65,,
14,Acido oleico,g,6.02,,
15,Monoinsaturi totali,g,7.12,,
16,Acido linoleico,g,0.45,,
17,Acido linolenico,g,0.45,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.90,,
20,Colesterolo,mg,90.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,440.00,55.00,
24,Sodio,mg,430.00,,
25,Potassio,mg,125.00,4.03,
26,Fosforo,mg,263.00,32.88,
27,Zinco,mg,1.40,14.00,
28,Tiamina (Vit.B1),mg,0.05,3.55,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.36,22.50,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,292.50,54.29,
35,Retinolo,mcg,275.00,,
36,Carotene,mcg,105.00,,
37,Vitamina D,mcg,0.17,1.70,
38,Vitamina E,mg,0.24,2.40,
