,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,79.20,,
2,Calorie,kcal,80.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,16.00,,80.34
5,Proteine animali,g,16.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.30,,6.10
8,Glucidi solubili,g,1.30,,
9,Amido,g,0.00,,
10,Lipidi totali,g,1.20,,13.56
11,Lipidi animali,g,1.20,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.17,,
14,Acido oleico,g,0.17,,
15,Monoinsaturi totali,g,0.33,,
16,Acido linoleico,g,0.01,,
17,Acido linolenico,g,0.01,,
18,Altri polinsaturi,g,0.32,,
19,Polinsaturi totali,g,0.34,,
20,Colesterolo,mg,70.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.00,,
23,Calcio,mg,31.00,3.88,
24,Sodio,mg,120.00,,
25,Potassio,mg,290.00,9.35,
26,Fosforo,mg,218.00,27.25,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.03,1.88,
31,Niacina (Vit. PP),mg,5.60,30.72,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,3.00,1.50,
34,Retinolo (equivalente),mcg,15.00,2.14,
35,Retinolo,mcg,15.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,9.10,91.00,
38,Vitamina E,mg,1.00,10.00,
