,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,94.30,,
2,Calorie,kcal,12.00,,
3,Fibra alimentare,g,0.50,,
4,Proteine totali,g,1.70,,55.42
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.70,,
7,Glucidi disponibili,g,0.50,,15.24
8,Glucidi solubili,g,0.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.40,,29.34
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.40,,
13,Lipidi saturi totali,g,0.21,,
14,Acido oleico,g,0.02,,
15,Monoinsaturi totali,g,0.05,,
16,Acido linoleico,g,0.01,,
17,Acido linolenico,g,0.01,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.02,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.00,,
23,Calcio,mg,39.00,4.88,
24,Sodio,mg,6.00,,
25,Potassio,mg,203.00,6.55,
26,Fosforo,mg,37.00,4.62,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.09,6.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,0.80,4.39,
32,Vitamina C,mg,28.00,46.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,252.00,216.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,1512.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.12,1.20,
