,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,10.70,,
2,Calorie,kcal,311.00,,
3,Fibra alimentare,g,17.00,,
4,Proteine totali,g,23.60,,28.42
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,23.60,,
7,Glucidi disponibili,g,51.70,,64.81
8,Glucidi solubili,g,4.00,,
9,Amido,g,47.70,,
10,Lipidi totali,g,2.50,,6.77
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,2.50,,
13,Lipidi saturi totali,g,0.50,,
14,Acido oleico,g,0.19,,
15,Monoinsaturi totali,g,0.19,,
16,Acido linoleico,g,0.58,,
17,Acido linolenico,g,0.58,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.16,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,6.70,,
23,Calcio,mg,137.00,17.12,
24,Sodio,mg,4.00,,
25,Potassio,mg,1445.00,46.61,
26,Fosforo,mg,437.00,54.62,
27,Zinco,mg,3.40,34.00,
28,Tiamina (Vit.B1),mg,0.40,28.37,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.17,10.62,
31,Niacina (Vit. PP),mg,2.30,12.62,
32,Vitamina C,mg,3.00,5.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,3.00,2.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,18.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.93,9.30,
