,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,57.00,,
2,Calorie,kcal,198.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,22.30,,45.03
5,Proteine animali,g,22.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,12.10,,54.97
11,Lipidi animali,g,9.80,,
12,Lipidi vegetali,g,2.30,,
13,Lipidi saturi totali,g,2.40,,
14,Acido oleico,g,3.43,,
15,Monoinsaturi totali,g,4.98,,
16,Acido linoleico,g,2.23,,
17,Acido linolenico,g,2.23,,
18,Altri polinsaturi,g,1.80,,
19,Polinsaturi totali,g,6.26,,
20,Colesterolo,mg,140.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.80,,
23,Calcio,mg,613.00,76.62,
24,Sodio,mg,480.00,,
25,Potassio,mg,410.00,13.23,
26,Fosforo,mg,368.00,46.00,
27,Zinco,mg,2.20,22.00,
28,Tiamina (Vit.B1),mg,0.12,8.51,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.34,21.25,
31,Niacina (Vit. PP),mg,7.40,40.59,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,8.00,4.00,
34,Retinolo (equivalente),mcg,6.00,0.86,
35,Retinolo,mcg,6.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,4.30,43.00,
38,Vitamina E,mg,0.27,2.70,
