,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,85.70,,
2,Calorie,kcal,37.00,,
3,Fibra alimentare,g,5.20,,
4,Proteine totali,g,4.20,,44.40
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,4.20,,
7,Glucidi disponibili,g,4.30,,43.71
8,Glucidi solubili,g,3.30,,
9,Amido,g,1.00,,
10,Lipidi totali,g,0.50,,11.89
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.50,,
13,Lipidi saturi totali,g,0.10,,
14,Acido oleico,g,0.03,,
15,Monoinsaturi totali,g,0.04,,
16,Acido linoleico,g,0.08,,
17,Acido linolenico,g,0.08,,
18,Altri polinsaturi,g,0.02,,
19,Polinsaturi totali,g,0.18,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.10,,
23,Calcio,mg,51.00,6.38,
24,Sodio,mg,10.00,,
25,Potassio,mg,380.00,12.26,
26,Fosforo,mg,50.00,6.25,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,0.70,3.84,
32,Vitamina C,mg,81.00,135.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,220.00,188.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,1320.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.00,10.00,
