,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,28.20,,
2,Calorie,kcal,310.00,,
3,Fibra alimentare,g,1.30,,
4,Proteine totali,g,12.20,,14.63
5,Proteine animali,g,9.00,,
6,Proteine vegetali,g,3.20,,
7,Glucidi disponibili,g,52.60,,65.93
8,Glucidi solubili,g,2.30,,
9,Amido,g,50.30,,
10,Lipidi totali,g,7.20,,19.43
11,Lipidi animali,g,6.90,,
12,Lipidi vegetali,g,0.30,,
13,Lipidi saturi totali,g,3.19,,
14,Acido oleico,g,2.28,,
15,Monoinsaturi totali,g,2.53,,
16,Acido linoleico,g,0.65,,
17,Acido linolenico,g,0.65,,
18,Altri polinsaturi,g,0.03,,
19,Polinsaturi totali,g,1.33,,
20,Colesterolo,mg,177.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.60,,
23,Calcio,mg,146.00,18.25,
24,Sodio,mg,264.00,,
25,Potassio,mg,190.00,6.13,
26,Fosforo,mg,236.00,29.50,
27,Zinco,mg,2.30,23.00,
28,Tiamina (Vit.B1),mg,0.21,14.89,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.15,9.37,
31,Niacina (Vit. PP),mg,1.80,9.87,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,25.00,12.50,
34,Retinolo (equivalente),mcg,104.17,20.71,
35,Retinolo,mcg,96.00,,
36,Carotene,mcg,49.00,,
37,Vitamina D,mcg,0.70,7.00,
38,Vitamina E,mg,0.56,5.60,
