,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,73.40,,
2,Calorie,kcal,103.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,25.10,,97.38
5,Proteine animali,g,25.10,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.30,,2.62
11,Lipidi animali,g,0.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.10,,
14,Acido oleico,g,0.05,,
15,Monoinsaturi totali,g,0.05,,
16,Acido linoleico,g,0.00,,
17,Acido linolenico,g,0.00,,
18,Altri polinsaturi,g,0.05,,
19,Polinsaturi totali,g,0.05,,
20,Colesterolo,mg,63.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.00,,
23,Calcio,mg,8.00,1.00,
24,Sodio,mg,320.00,,
25,Potassio,mg,230.00,7.42,
26,Fosforo,mg,170.00,21.25,
27,Zinco,mg,0.70,7.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.09,5.62,
31,Niacina (Vit. PP),mg,10.00,54.85,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,4.00,2.00,
34,Retinolo (equivalente),mcg,65.00,9.29,
35,Retinolo,mcg,65.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,2.00,20.00,
38,Vitamina E,mg,0.28,2.80,
