,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,5.00,,
2,Calorie,kcal,365.00,,
3,Fibra alimentare,g,11.00,,
4,Proteine totali,g,11.20,,11.25
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,11.20,,
7,Glucidi disponibili,g,74.10,,77.00
8,Glucidi solubili,g,10.00,,
9,Amido,g,64.10,,
10,Lipidi totali,g,5.20,,11.75
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,5.20,,
13,Lipidi saturi totali,g,0.76,,
14,Acido oleico,g,1.19,,
15,Monoinsaturi totali,g,1.23,,
16,Acido linoleico,g,1.94,,
17,Acido linolenico,g,1.94,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,3.88,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,4.50,,
23,Calcio,mg,43.00,5.38,
24,Sodio,mg,837.00,,
25,Potassio,mg,148.00,4.77,
26,Fosforo,mg,165.00,20.62,
27,Zinco,mg,1.50,15.00,
28,Tiamina (Vit.B1),mg,0.42,29.79,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.30,18.75,
31,Niacina (Vit. PP),mg,5.10,27.98,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.30,13.00,
