,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,93.60,,
2,Calorie,kcal,11.00,,
3,Fibra alimentare,g,1.30,,
4,Proteine totali,g,1.30,,45.69
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.30,,
7,Glucidi disponibili,g,1.40,,46.41
8,Glucidi solubili,g,1.30,,
9,Amido,g,0.10,,
10,Lipidi totali,g,0.10,,7.91
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.02,,
14,Acido oleico,g,0.01,,
15,Monoinsaturi totali,g,0.01,,
16,Acido linoleico,g,0.02,,
17,Acido linolenico,g,0.02,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.04,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,21.00,2.62,
24,Sodio,mg,1.00,,
25,Potassio,mg,210.00,6.77,
26,Fosforo,mg,65.00,8.12,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,0.70,3.84,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,52.00,26.00,
34,Retinolo (equivalente),mcg,6.00,5.14,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,36.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.06,10.60,
