,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,5.30,,
2,Calorie,kcal,417.00,,
3,Fibra alimentare,g,0.20,,
4,Proteine totali,g,13.80,,12.69
5,Proteine animali,g,3.50,,
6,Proteine vegetali,g,10.30,,
7,Glucidi disponibili,g,76.10,,69.72
8,Glucidi solubili,g,35.70,,
9,Amido,g,40.40,,
10,Lipidi totali,g,8.50,,17.59
11,Lipidi animali,g,4.00,,
12,Lipidi vegetali,g,4.50,,
13,Lipidi saturi totali,g,2.41,,
14,Acido oleico,g,4.80,,
15,Monoinsaturi totali,g,4.80,,
16,Acido linoleico,g,0.64,,
17,Acido linolenico,g,0.64,,
18,Altri polinsaturi,g,0.05,,
19,Polinsaturi totali,g,1.33,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.90,,
23,Calcio,mg,22.00,2.75,
24,Sodio,mg,410.00,,
25,Potassio,mg,140.00,4.52,
26,Fosforo,mg,157.00,19.62,
27,Zinco,mg,1.10,11.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.19,11.88,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,40.00,66.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,2.50,25.00,
38,Vitamina E,mg,0.46,4.60,
