,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,44.40,,
2,Calorie,kcal,396.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,15.20,,15.35
5,Proteine animali,g,15.20,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,5.70,,5.38
8,Glucidi solubili,g,5.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,34.90,,79.27
11,Lipidi animali,g,34.90,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,20.82,,
14,Acido oleico,g,8.60,,
15,Monoinsaturi totali,g,9.90,,
16,Acido linoleico,g,0.68,,
17,Acido linolenico,g,0.68,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.36,,
20,Colesterolo,mg,106.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.10,,
23,Calcio,mg,329.00,41.12,
24,Sodio,mg,117.00,,
25,Potassio,mg,94.00,3.03,
26,Fosforo,mg,205.00,25.62,
27,Zinco,mg,3.10,31.00,
28,Tiamina (Vit.B1),mg,0.05,3.55,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.42,26.25,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,294.83,67.00,
35,Retinolo,mcg,260.00,,
36,Carotene,mcg,209.00,,
37,Vitamina D,mcg,0.22,2.20,
38,Vitamina E,mg,0.72,7.20,
