,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,17.30,,
2,Calorie,kcal,253.00,,
3,Fibra alimentare,g,8.70,,
4,Proteine totali,g,2.70,,4.28
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.70,,
7,Glucidi disponibili,g,63.10,,93.58
8,Glucidi solubili,g,63.10,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.60,,2.14
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.60,,
13,Lipidi saturi totali,g,0.25,,
14,Acido oleico,g,0.20,,
15,Monoinsaturi totali,g,0.20,,
16,Acido linoleico,g,0.04,,
17,Acido linolenico,g,0.04,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.08,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.70,,
23,Calcio,mg,69.00,8.62,
24,Sodio,mg,5.00,,
25,Potassio,mg,750.00,24.19,
26,Fosforo,mg,65.00,8.12,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.08,5.67,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.15,9.37,
31,Niacina (Vit. PP),mg,2.20,12.07,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,5.00,4.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,30.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.10,1.00,
