,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,66.00,,
2,Calorie,kcal,195.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,20.90,,42.86
5,Proteine animali,g,20.90,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.20,,0.38
8,Glucidi solubili,g,0.20,,
9,Amido,g,0.00,,
10,Lipidi totali,g,12.30,,56.76
11,Lipidi animali,g,12.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,4.09,,
14,Acido oleico,g,4.63,,
15,Monoinsaturi totali,g,5.53,,
16,Acido linoleico,g,1.57,,
17,Acido linolenico,g,1.57,,
18,Altri polinsaturi,g,0.20,,
19,Polinsaturi totali,g,3.34,,
20,Colesterolo,mg,89.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.60,,
23,Calcio,mg,15.00,1.88,
24,Sodio,mg,60.00,,
25,Potassio,mg,320.00,10.32,
26,Fosforo,mg,205.00,25.62,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.30,21.28,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,4.00,21.94,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.60,6.00,
38,Vitamina E,mg,0.14,1.40,
