,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,14.20,,
2,Calorie,kcal,414.00,,
3,Fibra alimentare,g,1.00,,
4,Proteine totali,g,6.20,,5.85
5,Proteine animali,g,4.30,,
6,Proteine vegetali,g,1.90,,
7,Glucidi disponibili,g,67.60,,62.06
8,Glucidi solubili,g,45.70,,
9,Amido,g,21.90,,
10,Lipidi totali,g,15.10,,32.08
11,Lipidi animali,g,14.50,,
12,Lipidi vegetali,g,0.60,,
13,Lipidi saturi totali,g,5.51,,
14,Acido oleico,g,3.40,,
15,Monoinsaturi totali,g,6.53,,
16,Acido linoleico,g,0.75,,
17,Acido linolenico,g,0.75,,
18,Altri polinsaturi,g,1.43,,
19,Polinsaturi totali,g,2.93,,
20,Colesterolo,mg,152.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.80,,
23,Calcio,mg,17.00,2.12,
24,Sodio,mg,350.00,,
25,Potassio,mg,180.00,5.81,
26,Fosforo,mg,172.00,21.50,
27,Zinco,mg,0.70,7.00,
28,Tiamina (Vit.B1),mg,0.09,6.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,10.00,5.00,
34,Retinolo (equivalente),mcg,310.83,70.00,
35,Retinolo,mcg,275.00,,
36,Carotene,mcg,215.00,,
37,Vitamina D,mcg,2.61,26.10,
38,Vitamina E,mg,2.83,28.30,
