,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,75.00,,
2,Calorie,kcal,71.00,,
3,Fibra alimentare,g,2.50,,
4,Proteine totali,g,4.40,,20.87
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,4.40,,
7,Glucidi disponibili,g,16.40,,72.73
8,Glucidi solubili,g,16.40,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.60,,6.40
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.60,,
13,Lipidi saturi totali,g,0.09,,
14,Acido oleico,g,0.09,,
15,Monoinsaturi totali,g,0.09,,
16,Acido linoleico,g,0.23,,
17,Acido linolenico,g,0.23,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.46,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.60,,
23,Calcio,mg,41.00,5.12,
24,Sodio,mg,172.00,,
25,Potassio,mg,213.00,6.87,
26,Fosforo,mg,52.00,6.50,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.24,17.02,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.19,11.88,
31,Niacina (Vit. PP),mg,4.10,22.49,
32,Vitamina C,mg,42.00,70.00,
33,Acido folico,mg,54.00,27.00,
34,Retinolo (equivalente),mcg,2500.00,2142.86,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,15000.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,5.37,53.70,
