,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,78.60,,
2,Calorie,kcal,88.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,16.80,,90.32
5,Proteine animali,g,16.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.80,,9.68
11,Lipidi animali,g,0.80,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.08,,
14,Acido oleico,g,0.02,,
15,Monoinsaturi totali,g,0.04,,
16,Acido linoleico,g,0.00,,
17,Acido linolenico,g,0.00,,
18,Altri polinsaturi,g,0.26,,
19,Polinsaturi totali,g,0.26,,
20,Colesterolo,mg,33.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,24.00,3.00,
24,Sodio,mg,161.00,,
25,Potassio,mg,322.00,10.39,
26,Fosforo,mg,219.00,27.38,
27,Zinco,mg,1.00,10.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.07,4.38,
31,Niacina (Vit. PP),mg,1.20,6.58,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,16.00,8.00,
34,Retinolo (equivalente),mcg,15.00,2.14,
35,Retinolo,mcg,15.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.00,10.00,
