,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,78.00,,
2,Calorie,kcal,56.00,,
3,Fibra alimentare,g,8.10,,
4,Proteine totali,g,4.30,,28.96
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,4.30,,
7,Glucidi disponibili,g,7.20,,49.83
8,Glucidi solubili,g,1.40,,
9,Amido,g,5.80,,
10,Lipidi totali,g,1.40,,21.21
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.40,,
13,Lipidi saturi totali,g,0.18,,
14,Acido oleico,g,0.38,,
15,Monoinsaturi totali,g,0.39,,
16,Acido linoleico,g,0.74,,
17,Acido linolenico,g,0.74,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.48,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.50,,
23,Calcio,mg,41.00,5.12,
24,Sodio,mg,336.00,,
25,Potassio,mg,96.00,3.10,
26,Fosforo,mg,55.00,6.88,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.02,1.25,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,2.33,2.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,14.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.05,10.50,
