,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,13.60,,
2,Calorie,kcal,316.00,,
3,Fibra alimentare,g,8.00,,
4,Proteine totali,g,8.30,,10.16
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,8.30,,
7,Glucidi disponibili,g,67.80,,86.26
8,Glucidi solubili,g,6.20,,
9,Amido,g,61.60,,
10,Lipidi totali,g,1.30,,3.58
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.30,,
13,Lipidi saturi totali,g,0.15,,
14,Acido oleico,g,0.14,,
15,Monoinsaturi totali,g,0.15,,
16,Acido linoleico,g,0.48,,
17,Acido linolenico,g,0.48,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.96,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.60,,
23,Calcio,mg,20.00,2.50,
24,Sodio,mg,1.00,,
25,Potassio,mg,297.00,9.58,
26,Fosforo,mg,196.00,24.50,
27,Zinco,mg,2.40,24.00,
28,Tiamina (Vit.B1),mg,0.22,15.60,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,1.20,6.58,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.87,8.70,
