,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,8.70,,
2,Calorie,kcal,136.00,,
3,Fibra alimentare,g,44.40,,
4,Proteine totali,g,30.70,,90.10
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,30.70,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,1.50,,9.90
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.50,,
13,Lipidi saturi totali,g,0.33,,
14,Acido oleico,g,0.04,,
15,Monoinsaturi totali,g,0.13,,
16,Acido linoleico,g,0.02,,
17,Acido linolenico,g,0.02,,
18,Altri polinsaturi,g,0.56,,
19,Polinsaturi totali,g,0.60,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,19.60,,
23,Calcio,mg,430.00,53.75,
24,Sodio,mg,790.00,,
25,Potassio,mg,2840.00,91.61,
26,Fosforo,mg,350.00,43.75,
27,Zinco,mg,6.40,64.00,
28,Tiamina (Vit.B1),mg,0.24,17.02,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,1.34,83.75,
31,Niacina (Vit. PP),mg,5.50,30.17,
32,Vitamina C,mg,14.00,23.33,
33,Acido folico,mg,146.00,73.00,
34,Retinolo (equivalente),mcg,2485.00,2130.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,14910.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.00,10.00,
