,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,90.30,,
2,Calorie,kcal,27.00,,
3,Fibra alimentare,g,3.10,,
4,Proteine totali,g,3.00,,44.13
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,3.00,,
7,Glucidi disponibili,g,3.10,,42.63
8,Glucidi solubili,g,3.10,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.40,,13.24
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.40,,
13,Lipidi saturi totali,g,0.06,,
14,Acido oleico,g,0.03,,
15,Monoinsaturi totali,g,0.03,,
16,Acido linoleico,g,0.04,,
17,Acido linolenico,g,0.04,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.08,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.80,,
23,Calcio,mg,28.00,3.50,
24,Sodio,mg,12.00,,
25,Potassio,mg,340.00,10.97,
26,Fosforo,mg,66.00,8.25,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.04,2.84,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,1.80,9.87,
32,Vitamina C,mg,54.00,90.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,2.00,1.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,12.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.88,8.80,
