,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,93.70,,
2,Calorie,kcal,20.00,,
3,Fibra alimentare,g,1.50,,
4,Proteine totali,g,2.60,,54.30
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.60,,
7,Glucidi disponibili,g,2.10,,41.00
8,Glucidi solubili,g,2.10,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,4.70
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,0.01,,
14,Acido oleico,g,0.01,,
15,Monoinsaturi totali,g,0.01,,
16,Acido linoleico,g,0.01,,
17,Acido linolenico,g,0.01,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.02,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.90,,
23,Calcio,mg,19.00,2.38,
24,Sodio,mg,1517.00,,
25,Potassio,mg,240.00,7.74,
26,Fosforo,mg,20.00,2.50,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.00,0.00,
31,Niacina (Vit. PP),mg,0.40,2.19,
32,Vitamina C,mg,17.00,28.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
