,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,56.40,,
2,Calorie,kcal,278.00,,
3,Fibra alimentare,g,1.40,,
4,Proteine totali,g,7.20,,9.91
5,Proteine animali,g,3.40,,
6,Proteine vegetali,g,3.80,,
7,Glucidi disponibili,g,28.60,,41.19
8,Glucidi solubili,g,0.80,,
9,Amido,g,27.80,,
10,Lipidi totali,g,15.80,,48.91
11,Lipidi animali,g,7.70,,
12,Lipidi vegetali,g,8.10,,
13,Lipidi saturi totali,g,3.14,,
14,Acido oleico,g,3.78,,
15,Monoinsaturi totali,g,3.78,,
16,Acido linoleico,g,7.16,,
17,Acido linolenico,g,7.16,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,14.32,,
20,Colesterolo,mg,31.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,112.00,14.00,
24,Sodio,mg,460.00,,
25,Potassio,mg,150.00,4.84,
26,Fosforo,mg,210.00,26.25,
27,Zinco,mg,1.30,13.00,
28,Tiamina (Vit.B1),mg,0.23,16.31,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.12,7.50,
31,Niacina (Vit. PP),mg,0.20,1.10,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,8.00,4.00,
34,Retinolo (equivalente),mcg,118.33,22.86,
35,Retinolo,mcg,110.00,,
36,Carotene,mcg,50.00,,
37,Vitamina D,mcg,0.46,4.60,
38,Vitamina E,mg,0.60,6.00,
