,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,56.40,,
2,Calorie,kcal,239.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,14.70,,24.62
5,Proteine animali,g,14.70,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,6.50,,10.18
8,Glucidi solubili,g,6.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,17.30,,65.20
11,Lipidi animali,g,17.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,10.34,,
14,Acido oleico,g,4.55,,
15,Monoinsaturi totali,g,5.52,,
16,Acido linoleico,g,0.23,,
17,Acido linolenico,g,0.23,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.46,,
20,Colesterolo,mg,64.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,430.00,53.75,
24,Sodio,mg,1000.00,,
25,Potassio,mg,181.00,5.84,
26,Fosforo,mg,665.00,83.12,
27,Zinco,mg,2.20,22.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.20,12.50,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,204.67,41.86,
35,Retinolo,mcg,187.00,,
36,Carotene,mcg,106.00,,
37,Vitamina D,mcg,0.21,2.10,
38,Vitamina E,mg,0.55,5.50,
