,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,20.90,,
2,Calorie,kcal,339.00,,
3,Fibra alimentare,g,1.60,,
4,Proteine totali,g,4.90,,5.60
5,Proteine animali,g,1.60,,
6,Proteine vegetali,g,3.30,,
7,Glucidi disponibili,g,65.50,,73.34
8,Glucidi solubili,g,39.60,,
9,Amido,g,25.90,,
10,Lipidi totali,g,8.20,,21.07
11,Lipidi animali,g,8.10,,
12,Lipidi vegetali,g,0.10,,
13,Lipidi saturi totali,g,4.56,,
14,Acido oleico,g,2.09,,
15,Monoinsaturi totali,g,2.37,,
16,Acido linoleico,g,0.29,,
17,Acido linolenico,g,0.29,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.58,,
20,Colesterolo,mg,52.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.40,,
23,Calcio,mg,55.00,6.88,
24,Sodio,mg,230.00,,
25,Potassio,mg,110.00,3.55,
26,Fosforo,mg,46.00,5.75,
27,Zinco,mg,0.30,3.00,
28,Tiamina (Vit.B1),mg,0.07,4.96,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.01,0.62,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,2.00,3.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,73.33,18.57,
35,Retinolo,mcg,62.00,,
36,Carotene,mcg,68.00,,
37,Vitamina D,mcg,0.64,6.40,
38,Vitamina E,mg,0.74,7.40,
