,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,41.60,,
2,Calorie,kcal,185.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,2.90,,6.30
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,2.90,,
7,Glucidi disponibili,g,44.90,,91.25
8,Glucidi solubili,g,44.90,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.50,,2.45
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.50,,
13,Lipidi saturi totali,g,0.06,,
14,Acido oleico,g,0.08,,
15,Monoinsaturi totali,g,0.10,,
16,Acido linoleico,g,0.08,,
17,Acido linolenico,g,0.08,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.16,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.40,,
23,Calcio,mg,36.00,4.50,
24,Sodio,mg,10.00,,
25,Potassio,mg,880.00,28.39,
26,Fosforo,mg,83.00,10.38,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.31,21.99,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.13,8.12,
31,Niacina (Vit. PP),mg,1.30,7.13,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,90.00,45.00,
34,Retinolo (equivalente),mcg,28.33,24.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,170.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.68,6.80,
