,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,68.70,,
2,Calorie,kcal,175.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,19.10,,43.56
5,Proteine animali,g,19.10,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,11.00,,56.44
11,Lipidi animali,g,11.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,3.65,,
14,Acido oleico,g,4.14,,
15,Monoinsaturi totali,g,4.95,,
16,Acido linoleico,g,1.40,,
17,Acido linolenico,g,1.40,,
18,Altri polinsaturi,g,0.18,,
19,Polinsaturi totali,g,2.98,,
20,Colesterolo,mg,81.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.50,,
23,Calcio,mg,11.00,1.38,
24,Sodio,mg,70.00,,
25,Potassio,mg,260.00,8.39,
26,Fosforo,mg,194.00,24.25,
27,Zinco,mg,1.10,11.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,6.50,35.66,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,9.00,4.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.60,6.00,
38,Vitamina E,mg,0.15,1.50,
