,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,1.70,,
2,Calorie,kcal,565.00,,
3,Fibra alimentare,g,0.80,,
4,Proteine totali,g,8.90,,6.31
5,Proteine animali,g,6.00,,
6,Proteine vegetali,g,2.90,,
7,Glucidi disponibili,g,50.80,,33.69
8,Glucidi solubili,g,50.80,,
9,Amido,g,0.00,,
10,Lipidi totali,g,37.60,,60.00
11,Lipidi animali,g,24.60,,
12,Lipidi vegetali,g,13.00,,
13,Lipidi saturi totali,g,21.93,,
14,Acido oleico,g,11.83,,
15,Monoinsaturi totali,g,12.04,,
16,Acido linoleico,g,1.03,,
17,Acido linolenico,g,1.03,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,2.06,,
20,Colesterolo,mg,28.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.00,,
23,Calcio,mg,262.00,32.75,
24,Sodio,mg,120.00,,
25,Potassio,mg,420.00,13.55,
26,Fosforo,mg,207.00,25.87,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.09,6.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.39,24.38,
31,Niacina (Vit. PP),mg,0.60,3.29,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,33.17,6.29,
35,Retinolo,mcg,31.00,,
36,Carotene,mcg,13.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.55,5.50,
