,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,48.00,,
2,Calorie,kcal,252.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,18.90,,30.01
5,Proteine animali,g,18.90,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.90,,2.82
8,Glucidi solubili,g,1.90,,
9,Amido,g,0.00,,
10,Lipidi totali,g,18.80,,67.17
11,Lipidi animali,g,18.80,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,4.26,,
14,Acido oleico,g,3.32,,
15,Monoinsaturi totali,g,4.86,,
16,Acido linoleico,g,0.09,,
17,Acido linolenico,g,0.09,,
18,Altri polinsaturi,g,7.68,,
19,Polinsaturi totali,g,7.86,,
20,Colesterolo,mg,588.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,11.90,,
23,Calcio,mg,275.00,34.38,
24,Sodio,mg,1500.00,,
25,Potassio,mg,181.00,5.84,
26,Fosforo,mg,356.00,44.50,
27,Zinco,mg,1.00,10.00,
28,Tiamina (Vit.B1),mg,0.19,13.48,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.62,38.75,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,560.00,80.00,
35,Retinolo,mcg,560.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,5.87,58.70,
38,Vitamina E,mg,7.00,70.00,
