,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,29.50,,
2,Calorie,kcal,374.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,36.00,,38.46
5,Proteine animali,g,36.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,25.60,,61.54
11,Lipidi animali,g,25.60,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,16.89,,
14,Acido oleico,g,7.43,,
15,Monoinsaturi totali,g,8.02,,
16,Acido linoleico,g,0.34,,
17,Acido linolenico,g,0.34,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.68,,
20,Colesterolo,mg,95.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.70,,
23,Calcio,mg,1340.00,167.50,
24,Sodio,mg,446.00,,
25,Potassio,mg,100.00,3.23,
26,Fosforo,mg,800.00,100.00,
27,Zinco,mg,4.00,40.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.11,6.87,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,20.00,10.00,
34,Retinolo (equivalente),mcg,154.33,35.14,
35,Retinolo,mcg,136.00,,
36,Carotene,mcg,110.00,,
37,Vitamina D,mcg,0.24,2.40,
38,Vitamina E,mg,0.78,7.80,
