,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,80.50,,
2,Calorie,kcal,75.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,17.80,,94.82
5,Proteine animali,g,17.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.80,,3.98
8,Glucidi solubili,g,0.80,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.10,,1.20
11,Lipidi animali,g,0.10,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.04,,
14,Acido oleico,g,0.04,,
15,Monoinsaturi totali,g,0.05,,
16,Acido linoleico,g,0.00,,
17,Acido linolenico,g,0.00,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.00,,
20,Colesterolo,mg,190.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,49.00,,
23,Calcio,mg,6.00,0.75,
24,Sodio,mg,330.00,,
25,Potassio,mg,44.00,1.42,
26,Fosforo,mg,19.00,2.38,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.09,6.38,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.03,1.88,
31,Niacina (Vit. PP),mg,0.80,4.39,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,20.50,14.00,
35,Retinolo,mcg,5.00,,
36,Carotene,mcg,93.00,,
37,Vitamina D,mcg,0.10,1.00,
38,Vitamina E,mg,0.40,4.00,
