,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,59.60,,
2,Calorie,kcal,219.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,23.20,,42.41
5,Proteine animali,g,23.20,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,14.00,,57.59
11,Lipidi animali,g,14.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,5.88,,
14,Acido oleico,g,5.50,,
15,Monoinsaturi totali,g,6.64,,
16,Acido linoleico,g,0.27,,
17,Acido linolenico,g,0.27,,
18,Altri polinsaturi,g,0.13,,
19,Polinsaturi totali,g,0.67,,
20,Colesterolo,mg,108.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.40,,
23,Calcio,mg,9.00,1.12,
24,Sodio,mg,1000.00,,
25,Potassio,mg,140.00,4.52,
26,Fosforo,mg,125.00,15.62,
27,Zinco,mg,5.50,55.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.15,9.37,
31,Niacina (Vit. PP),mg,1.70,9.33,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,1.70,17.00,
38,Vitamina E,mg,1.00,10.00,
