,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,3.00,,
2,Calorie,kcal,448.00,,
3,Fibra alimentare,g,8.00,,
4,Proteine totali,g,8.50,,7.53
5,Proteine animali,g,3.10,,
6,Proteine vegetali,g,5.40,,
7,Glucidi disponibili,g,59.50,,53.61
8,Glucidi solubili,g,17.00,,
9,Amido,g,42.50,,
10,Lipidi totali,g,19.50,,38.86
11,Lipidi animali,g,13.40,,
12,Lipidi vegetali,g,6.10,,
13,Lipidi saturi totali,g,5.96,,
14,Acido oleico,g,7.55,,
15,Monoinsaturi totali,g,8.00,,
16,Acido linoleico,g,4.01,,
17,Acido linolenico,g,4.01,,
18,Altri polinsaturi,g,0.02,,
19,Polinsaturi totali,g,8.04,,
20,Colesterolo,mg,9.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.50,,
23,Calcio,mg,110.00,13.75,
24,Sodio,mg,314.00,,
25,Potassio,mg,390.00,12.58,
26,Fosforo,mg,340.00,42.50,
27,Zinco,mg,2.80,28.00,
28,Tiamina (Vit.B1),mg,0.34,24.11,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.16,10.00,
31,Niacina (Vit. PP),mg,4.90,26.88,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,78.67,14.57,
35,Retinolo,mcg,74.00,,
36,Carotene,mcg,28.00,,
37,Vitamina D,mcg,0.46,4.60,
38,Vitamina E,mg,1.76,17.60,
