,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,85.60,,
2,Calorie,kcal,45.00,,
3,Fibra alimentare,g,2.00,,
4,Proteine totali,g,0.20,,1.79
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,0.20,,
7,Glucidi disponibili,g,11.00,,92.16
8,Glucidi solubili,g,11.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.30,,6.05
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.30,,
13,Lipidi saturi totali,g,0.07,,
14,Acido oleico,g,0.02,,
15,Monoinsaturi totali,g,0.02,,
16,Acido linoleico,g,0.13,,
17,Acido linolenico,g,0.13,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.26,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,6.00,0.75,
24,Sodio,mg,2.00,,
25,Potassio,mg,120.00,3.87,
26,Fosforo,mg,12.00,1.50,
27,Zinco,mg,0.10,1.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.02,1.25,
31,Niacina (Vit. PP),mg,0.30,1.65,
32,Vitamina C,mg,5.00,8.33,
33,Acido folico,mg,1.00,0.50,
34,Retinolo (equivalente),mcg,8.00,6.86,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,48.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.59,5.90,
