,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,58.50,,
2,Calorie,kcal,337.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,2.30,,2.73
5,Proteine animali,g,2.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,3.40,,3.77
8,Glucidi solubili,g,3.40,,
9,Amido,g,0.00,,
10,Lipidi totali,g,35.00,,93.50
11,Lipidi animali,g,35.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,20.47,,
14,Acido oleico,g,8.68,,
15,Monoinsaturi totali,g,9.95,,
16,Acido linoleico,g,0.66,,
17,Acido linolenico,g,0.66,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.32,,
20,Colesterolo,mg,105.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.00,,
23,Calcio,mg,78.00,9.75,
24,Sodio,mg,34.00,,
25,Potassio,mg,100.00,3.23,
26,Fosforo,mg,61.00,7.62,
27,Zinco,mg,0.30,3.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.11,6.87,
31,Niacina (Vit. PP),mg,0.00,0.00,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,7.00,3.50,
34,Retinolo (equivalente),mcg,267.67,62.29,
35,Retinolo,mcg,234.00,,
36,Carotene,mcg,202.00,,
37,Vitamina D,mcg,0.22,2.20,
38,Vitamina E,mg,0.86,8.60,
