,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,73.00,,
2,Calorie,kcal,136.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,12.20,,35.95
5,Proteine animali,g,12.20,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,4.00,,11.02
8,Glucidi solubili,g,4.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,8.00,,53.03
11,Lipidi animali,g,8.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,4.96,,
14,Acido oleico,g,2.19,,
15,Monoinsaturi totali,g,2.59,,
16,Acido linoleico,g,0.16,,
17,Acido linolenico,g,0.16,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.32,,
20,Colesterolo,mg,32.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,394.00,49.25,
24,Sodio,mg,100.00,,
25,Potassio,mg,110.00,3.55,
26,Fosforo,mg,170.00,21.25,
27,Zinco,mg,1.30,13.00,
28,Tiamina (Vit.B1),mg,0.02,1.42,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.19,11.88,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,6.00,3.00,
34,Retinolo (equivalente),mcg,200.33,39.57,
35,Retinolo,mcg,185.00,,
36,Carotene,mcg,92.00,,
37,Vitamina D,mcg,0.03,0.30,
38,Vitamina E,mg,0.03,0.30,
