,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,60.60,,
2,Calorie,kcal,218.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,4.20,,7.72
5,Proteine animali,g,4.20,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,20.70,,35.59
8,Glucidi solubili,g,20.70,,
9,Amido,g,0.00,,
10,Lipidi totali,g,13.70,,56.68
11,Lipidi animali,g,13.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,8.58,,
14,Acido oleico,g,3.44,,
15,Monoinsaturi totali,g,3.95,,
16,Acido linoleico,g,0.31,,
17,Acido linolenico,g,0.31,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.62,,
20,Colesterolo,mg,40.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.40,,
23,Calcio,mg,185.00,23.12,
24,Sodio,mg,100.00,,
25,Potassio,mg,150.00,4.84,
26,Fosforo,mg,165.00,20.62,
27,Zinco,mg,0.30,3.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,120.00,24.29,
35,Retinolo,mcg,110.00,,
36,Carotene,mcg,60.00,,
37,Vitamina D,mcg,0.12,1.20,
38,Vitamina E,mg,0.21,2.10,
