,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,50.70,,
2,Calorie,kcal,297.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,20.90,,28.16
5,Proteine animali,g,20.90,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,23.70,,71.84
11,Lipidi animali,g,23.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,14.91,,
14,Acido oleico,g,5.62,,
15,Monoinsaturi totali,g,6.86,,
16,Acido linoleico,g,0.44,,
17,Acido linolenico,g,0.44,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.88,,
20,Colesterolo,mg,75.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.20,,
23,Calcio,mg,350.00,43.75,
24,Sodio,mg,650.00,,
25,Potassio,mg,100.00,3.23,
26,Fosforo,mg,310.00,38.75,
27,Zinco,mg,2.70,27.00,
28,Tiamina (Vit.B1),mg,0.05,3.55,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.52,32.50,
31,Niacina (Vit. PP),mg,0.90,4.94,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,282.50,77.86,
35,Retinolo,mcg,230.00,,
36,Carotene,mcg,315.00,,
37,Vitamina D,mcg,0.18,1.80,
38,Vitamina E,mg,0.65,6.50,
