,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,53.50,,
2,Calorie,kcal,300.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,18.50,,24.67
5,Proteine animali,g,18.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,25.10,,75.33
11,Lipidi animali,g,25.10,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,15.58,,
14,Acido oleico,g,6.87,,
15,Monoinsaturi totali,g,8.12,,
16,Acido linoleico,g,0.52,,
17,Acido linolenico,g,0.52,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.04,,
20,Colesterolo,mg,90.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.30,,
23,Calcio,mg,567.00,70.88,
24,Sodio,mg,414.00,,
25,Potassio,mg,62.00,2.00,
26,Fosforo,mg,374.00,46.75,
27,Zinco,mg,1.70,17.00,
28,Tiamina (Vit.B1),mg,0.05,3.55,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.36,22.50,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,19.00,9.50,
34,Retinolo (equivalente),mcg,292.50,54.29,
35,Retinolo,mcg,275.00,,
36,Carotene,mcg,105.00,,
37,Vitamina D,mcg,0.17,1.70,
38,Vitamina E,mg,0.24,2.40,
