,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,91.40,,
2,Calorie,kcal,29.00,,
3,Fibra alimentare,g,2.10,,
4,Proteine totali,g,3.60,,50.45
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,3.60,,
7,Glucidi disponibili,g,3.30,,43.24
8,Glucidi solubili,g,3.30,,
9,Amido,g,0.00,,
10,Lipidi totali,g,0.20,,6.31
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.05,,
14,Acido oleico,g,0.01,,
15,Monoinsaturi totali,g,0.01,,
16,Acido linoleico,g,0.08,,
17,Acido linolenico,g,0.08,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.16,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.20,,
23,Calcio,mg,25.00,3.12,
24,Sodio,mg,2.00,,
25,Potassio,mg,240.00,7.74,
26,Fosforo,mg,77.00,9.62,
27,Zinco,mg,0.30,3.00,
28,Tiamina (Vit.B1),mg,0.21,14.89,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.29,18.12,
31,Niacina (Vit. PP),mg,1.00,5.49,
32,Vitamina C,mg,18.00,30.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,82.00,70.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,492.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.16,11.60,
