,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,7.00,,
2,Calorie,kcal,447.00,,
3,Fibra alimentare,g,10.70,,
4,Proteine totali,g,36.80,,32.55
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,36.80,,
7,Glucidi disponibili,g,23.50,,20.69
8,Glucidi solubili,g,11.20,,
9,Amido,g,12.30,,
10,Lipidi totali,g,23.50,,46.77
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,23.50,,
13,Lipidi saturi totali,g,3.30,,
14,Acido oleico,g,5.62,,
15,Monoinsaturi totali,g,5.70,,
16,Acido linoleico,g,10.68,,
17,Acido linolenico,g,10.68,,
18,Altri polinsaturi,g,1.00,,
19,Polinsaturi totali,g,22.36,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,6.90,,
23,Calcio,mg,210.00,26.25,
24,Sodio,mg,9.00,,
25,Potassio,mg,1660.00,53.55,
26,Fosforo,mg,600.00,75.00,
27,Zinco,mg,3.90,39.00,
28,Tiamina (Vit.B1),mg,0.75,53.19,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.28,17.50,
31,Niacina (Vit. PP),mg,2.00,10.97,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,12.00,10.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,72.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.50,15.00,
