,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,48.00,,
2,Calorie,kcal,306.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,26.00,,34.02
5,Proteine animali,g,26.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.00,,1.22
8,Glucidi solubili,g,1.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,22.00,,64.76
11,Lipidi animali,g,22.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,13.14,,
14,Acido oleico,g,5.78,,
15,Monoinsaturi totali,g,7.00,,
16,Acido linoleico,g,0.29,,
17,Acido linolenico,g,0.29,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.58,,
20,Colesterolo,mg,102.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,675.00,84.38,
24,Sodio,mg,1250.00,,
25,Potassio,mg,100.00,3.23,
26,Fosforo,mg,387.00,48.38,
27,Zinco,mg,2.20,22.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.20,12.50,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,283.33,57.14,
35,Retinolo,mcg,260.00,,
36,Carotene,mcg,140.00,,
37,Vitamina D,mcg,0.16,1.60,
38,Vitamina E,mg,0.42,4.20,
