,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,62.30,,
2,Calorie,kcal,104.00,,
3,Fibra alimentare,g,10.60,,
4,Proteine totali,g,6.40,,22.88
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,6.40,,
7,Glucidi disponibili,g,19.40,,72.29
8,Glucidi solubili,g,1.30,,
9,Amido,g,18.10,,
10,Lipidi totali,g,0.60,,4.83
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.60,,
13,Lipidi saturi totali,g,0.12,,
14,Acido oleico,g,0.05,,
15,Monoinsaturi totali,g,0.05,,
16,Acido linoleico,g,0.14,,
17,Acido linolenico,g,0.14,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.28,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.00,,
23,Calcio,mg,44.00,5.50,
24,Sodio,mg,2.00,,
25,Potassio,mg,650.00,20.97,
26,Fosforo,mg,180.00,22.50,
27,Zinco,mg,0.20,2.00,
28,Tiamina (Vit.B1),mg,0.44,31.21,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,1.00,5.49,
32,Vitamina C,mg,10.00,16.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,18.00,15.43,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,108.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.23,2.30,
