,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,28.00,,
2,Calorie,kcal,314.00,,
3,Fibra alimentare,g,1.20,,
4,Proteine totali,g,8.50,,10.42
5,Proteine animali,g,5.90,,
6,Proteine vegetali,g,2.60,,
7,Glucidi disponibili,g,59.40,,71.92
8,Glucidi solubili,g,32.40,,
9,Amido,g,27.00,,
10,Lipidi totali,g,6.40,,17.66
11,Lipidi animali,g,6.10,,
12,Lipidi vegetali,g,0.30,,
13,Lipidi saturi totali,g,2.34,,
14,Acido oleico,g,1.44,,
15,Monoinsaturi totali,g,2.69,,
16,Acido linoleico,g,0.32,,
17,Acido linolenico,g,0.32,,
18,Altri polinsaturi,g,0.61,,
19,Polinsaturi totali,g,1.25,,
20,Colesterolo,mg,185.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.10,,
23,Calcio,mg,24.00,3.00,
24,Sodio,mg,54.00,,
25,Potassio,mg,104.00,3.35,
26,Fosforo,mg,102.00,12.75,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.11,7.80,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.24,15.00,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,18.00,9.00,
34,Retinolo (equivalente),mcg,110.00,15.71,
35,Retinolo,mcg,110.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,1.00,10.00,
38,Vitamina E,mg,1.02,10.20,
