,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,69.80,,
2,Calorie,kcal,168.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,17.00,,40.50
5,Proteine animali,g,17.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,11.10,,59.50
11,Lipidi animali,g,11.10,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.60,,
14,Acido oleico,g,1.84,,
15,Monoinsaturi totali,g,4.13,,
16,Acido linoleico,g,0.16,,
17,Acido linolenico,g,0.16,,
18,Altri polinsaturi,g,2.15,,
19,Polinsaturi totali,g,2.47,,
20,Colesterolo,mg,95.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.20,,
23,Calcio,mg,38.00,4.75,
24,Sodio,mg,130.00,,
25,Potassio,mg,360.00,11.61,
26,Fosforo,mg,264.00,33.00,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.10,7.09,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.25,15.62,
31,Niacina (Vit. PP),mg,7.60,41.69,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,1.00,0.50,
34,Retinolo (equivalente),mcg,45.00,6.43,
35,Retinolo,mcg,45.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,2.90,29.00,
38,Vitamina E,mg,0.25,2.50,
